instance,source,set,domain,cnf_sha256,solver,status,untimed_wall_ms,timing_valid,pool_workers
flat200-86.cnf,SATLIB,flat200,matching_capacity,3561132323d57e7e62a95429685bd04abfb76a3b77bb47fa640321dc696deba0,kissat,SATISFIABLE,66.556894,False,8
flat200-87.cnf,SATLIB,flat200,matching_capacity,3632eb948adf8c9b11db94a125cc49b8316e636104649e55d0b80b8174ef2d98,kissat,SATISFIABLE,168.039768,False,8
flat200-88.cnf,SATLIB,flat200,matching_capacity,ecb8fd6a6784f001dcd86c19d6264137f95e6cfc2b1513630f7a9813e6106f5c,kissat,SATISFIABLE,68.093437,False,8
flat200-89.cnf,SATLIB,flat200,matching_capacity,7eafdf8a26204430cc478305cfd3b31d3447b1604dc806874ce40f353e21c81e,kissat,SATISFIABLE,117.044371,False,8
flat200-9.cnf,SATLIB,flat200,matching_capacity,c630bdfd19aa055ddb79aabeadb8e485b80272613e27d4eb962d6fdcbe1910a9,kissat,SATISFIABLE,67.62498,False,8
flat200-90.cnf,SATLIB,flat200,matching_capacity,a26ce4e84ee5eaa89eb2dedb2ed03e6978a6f2502d8db5eaf1037454770ad259,kissat,SATISFIABLE,117.584143,False,8
flat200-91.cnf,SATLIB,flat200,matching_capacity,6d7160590639fc8429a3d9d4406f154b94c9c0070a0baf29137d5c9864d217fc,kissat,SATISFIABLE,66.549864,False,8
flat200-92.cnf,SATLIB,flat200,matching_capacity,a60fcf1e7bdedf4f00a51603beb61535dfc161e2758d7a8857576d7d81ce2e44,kissat,SATISFIABLE,67.102916,False,8
flat200-93.cnf,SATLIB,flat200,matching_capacity,7a3ea17e5c3ac831a1b746ea21a0073f4e399cba6c51b3763fe38ffb255cb429,kissat,SATISFIABLE,66.47925,False,8
flat200-94.cnf,SATLIB,flat200,matching_capacity,8fcae475619ec0ba3bccf20abaf8ccdc63f1389f3e2c0a4b2b25b008065020ab,kissat,SATISFIABLE,67.882901,False,8
flat200-95.cnf,SATLIB,flat200,matching_capacity,5afa735289702a7bee236cfb0eaf0327beded2a11ce8f9a0a33e1d74c2677e3a,kissat,SATISFIABLE,116.424848,False,8
flat200-96.cnf,SATLIB,flat200,matching_capacity,0ccdac7a665d8bd322b516c5458d3ce1a9a05e63fadf8dd582b0f55d49d70b37,kissat,SATISFIABLE,117.766762,False,8
flat200-97.cnf,SATLIB,flat200,matching_capacity,c79ac4d3a8a4120f02242466e9da62fe99e4ae176abf8035ca6639017b03bc79,kissat,SATISFIABLE,66.829714,False,8
flat200-98.cnf,SATLIB,flat200,matching_capacity,9f54fa0985423cbc4f3b2b4eaa539b8bcf385f4e69438ea87d4a67b9c775c560,kissat,SATISFIABLE,116.807294,False,8
flat200-99.cnf,SATLIB,flat200,matching_capacity,7a4ae4e81c5bf4c6b3e8dcc5af753288fd5b27e004e72d28713da7878c9af0bf,kissat,SATISFIABLE,117.075203,False,8
flat100-1.cnf,SATLIB,flat100,matching_capacity,d67e170ea088e1d825f99f324a26663ec49711c71925d366b5550f6f7f4d0b5f,kissat,SATISFIABLE,35.190368,False,8
flat100-10.cnf,SATLIB,flat100,matching_capacity,55cc040aa425ac4b61427acf522c26c2e20f41e9ed82b51cf1c36995e2ae93e4,kissat,SATISFIABLE,34.057939,False,8
flat100-100.cnf,SATLIB,flat100,matching_capacity,e02e920bc457dbcb1ff18b48dbd7fd3dffccb79b716906c9bddf43c6d0d2d67f,kissat,SATISFIABLE,35.238985,False,8
flat100-11.cnf,SATLIB,flat100,matching_capacity,12fe3948f7bad9f25ef67023d0817d85ea88dd8440f320deaeace21a690bc3f1,kissat,SATISFIABLE,34.121997,False,8
flat100-12.cnf,SATLIB,flat100,matching_capacity,9d47b69577da15cfa8e0921a9a8302d172c9dc9c32228232579bb5960fdca4f1,kissat,SATISFIABLE,34.664272,False,8
flat100-13.cnf,SATLIB,flat100,matching_capacity,5f7b5d146d57b8202538b0d6c68297c26f6984219eecaa24a6b5d629a483d953,kissat,SATISFIABLE,34.290442,False,8
flat100-14.cnf,SATLIB,flat100,matching_capacity,7b69968a4bd5953490426582c49c27e7bf50bad68d20a43c1f646ca9571d7e45,kissat,SATISFIABLE,34.144655,False,8
flat100-15.cnf,SATLIB,flat100,matching_capacity,aedde1ec30dd747e22250efff67d1fc6f5cff3fdbae8b83071045343bf0afd00,kissat,SATISFIABLE,35.41265,False,8
flat100-16.cnf,SATLIB,flat100,matching_capacity,374088a0684ae98e9d76c3c298f3e359ebdd8de1ca296753308ad20429a59f02,kissat,SATISFIABLE,35.082307,False,8
flat100-17.cnf,SATLIB,flat100,matching_capacity,ee25a8a55cdabc8720be4d3a050963b2452e7d5ebb18988368f0429f1ed384a6,kissat,SATISFIABLE,34.777183,False,8
flat100-18.cnf,SATLIB,flat100,matching_capacity,6a05c149d9d765bc65bff7aec6b7ddae28377566da3944235417668c95b6ec22,kissat,SATISFIABLE,34.372112,False,8
flat100-19.cnf,SATLIB,flat100,matching_capacity,2812efc0e3c3a2d2a4db9628f57151bd0a7e03ae3389d22e214e6b02414d4f55,kissat,SATISFIABLE,34.643583,False,8
flat100-2.cnf,SATLIB,flat100,matching_capacity,4db1e3d8c71014453eaddf3d9cdbf03bdf39205a77d85f7deeaee3cab29da798,kissat,SATISFIABLE,34.630042,False,8
flat100-20.cnf,SATLIB,flat100,matching_capacity,0f49aff4cff5cec229dbbaeaa7859113baa81b2e99b7cd17c024c10c30a23b3d,kissat,SATISFIABLE,35.53055,False,8
flat100-21.cnf,SATLIB,flat100,matching_capacity,a53316c4209e2085e58decd0a9d8a5220a60c5bb5f3342ca248a0205d5e1202b,kissat,SATISFIABLE,34.427555,False,8
flat100-22.cnf,SATLIB,flat100,matching_capacity,9ceb2efd2e5e41303b2180642decb0c0d70b8768d87a5019d543d9a54fb86b03,kissat,SATISFIABLE,34.192969,False,8
flat100-23.cnf,SATLIB,flat100,matching_capacity,68ddc95a207dd10021279bf0a348b303895234e391799133a5158fd751b597ad,kissat,SATISFIABLE,35.071918,False,8
flat100-24.cnf,SATLIB,flat100,matching_capacity,9c01480fa79696c8e18374c1f97edb86f5616cec5e7a069961837ce4c6832663,kissat,SATISFIABLE,34.715601,False,8
flat100-25.cnf,SATLIB,flat100,matching_capacity,03874b3b6e44524bef2c5f840f96c5a3837a6f43b458755aec743f97e153e293,kissat,SATISFIABLE,35.274458,False,8
flat100-26.cnf,SATLIB,flat100,matching_capacity,071bca9da2c5046ae0cea6202a36af326ef2ff99d88bf86afc5036f44cf830c0,kissat,SATISFIABLE,35.510028,False,8
flat100-27.cnf,SATLIB,flat100,matching_capacity,849c10cdb1a17b1d3f8ae626d4db2cae0e30804586cc8dee130c1abcafbd5bea,kissat,SATISFIABLE,35.128037,False,8
flat100-28.cnf,SATLIB,flat100,matching_capacity,66302ac8b1e860fd2721fb96fe16915409a3d78ce6e0cf9068d07c45729195f6,kissat,SATISFIABLE,35.040955,False,8
flat100-29.cnf,SATLIB,flat100,matching_capacity,58c73ea4e5d7794c4f25360d5f3a403ecf2a4d6a7ab54ce1e1cb283149e80bce,kissat,SATISFIABLE,35.251287,False,8
flat100-3.cnf,SATLIB,flat100,matching_capacity,3fff7ee21e8cf1a68323b720c05e94d7875c73b1da1aa9583c3e4822897ea208,kissat,SATISFIABLE,34.534429,False,8
flat100-30.cnf,SATLIB,flat100,matching_capacity,d3bc2ceae013452ce244fce581e0006b56b59b736c6b6974a61823b0fb08a9d9,kissat,SATISFIABLE,34.860769,False,8
flat100-31.cnf,SATLIB,flat100,matching_capacity,1a5270c56f222ebcf69158568102f359cfbc6e04ccdfa849f5a476948d1bd5c1,kissat,SATISFIABLE,67.63005,False,8
flat100-32.cnf,SATLIB,flat100,matching_capacity,96c065124dbe67597525f80f90bbb883bc9aa530ad2e21f3a3a768fa42d36a3a,kissat,SATISFIABLE,36.75609,False,8
flat100-33.cnf,SATLIB,flat100,matching_capacity,554838505328b267bb0429a86831d2ccc5c196af24c3439ce3ac09a2cce5c214,kissat,SATISFIABLE,37.728312,False,8
flat100-34.cnf,SATLIB,flat100,matching_capacity,74799ff6069534ec675f893790a953f6bb26cc7b99dc804f4644d66484cb3214,kissat,SATISFIABLE,67.860997,False,8
flat100-35.cnf,SATLIB,flat100,matching_capacity,0433a04795a48473c618de9b3b26aa294786f2020d68f94314d7f3f17a78bc4c,kissat,SATISFIABLE,67.429367,False,8
flat100-36.cnf,SATLIB,flat100,matching_capacity,6aebe11106e4f1a4175d5582ab37b194ed8e8575be19bd740786ac3f8b21af4f,kissat,SATISFIABLE,68.348456,False,8
flat100-37.cnf,SATLIB,flat100,matching_capacity,985c755cb83e755a7f897204e996eda1b76c0e503a0ad7b7f00cd9e2b9d5b9ce,kissat,SATISFIABLE,35.397643,False,8
flat100-38.cnf,SATLIB,flat100,matching_capacity,3a5c21b8884dd9281fdbaf7ccf326cb3a05302762795232290fb3289f3c60a16,kissat,SATISFIABLE,35.622866,False,8
flat100-39.cnf,SATLIB,flat100,matching_capacity,4f6155b779193e94ed31d468cacba833b70df52bf37b80e7ed520298afe212ae,kissat,SATISFIABLE,35.239354,False,8
flat100-4.cnf,SATLIB,flat100,matching_capacity,bcca19e641fd5cae197003af2d80411714350b7dc9547cf3c59071b3f8b44923,kissat,SATISFIABLE,34.388353,False,8
flat100-40.cnf,SATLIB,flat100,matching_capacity,75ed5c541fdaf816317755b0006cc43aec7ed25f9048347903e3f0409542737e,kissat,SATISFIABLE,34.638737,False,8
flat100-41.cnf,SATLIB,flat100,matching_capacity,d8ad20445f747cbdadc4974dc736adaf32403208438750a6670c339d588c237a,kissat,SATISFIABLE,67.459428,False,8
flat100-42.cnf,SATLIB,flat100,matching_capacity,14df3963cbd1b9130ee808f55eef5ab9ca14801c283eaddc8a34d4ddabc57b34,kissat,SATISFIABLE,36.264806,False,8
flat100-43.cnf,SATLIB,flat100,matching_capacity,8f9748ab91ee4d47731f3abf7fe5f2587566caf2e2b0f6c9858567acd0bf50f2,kissat,SATISFIABLE,69.232513,False,8
flat100-44.cnf,SATLIB,flat100,matching_capacity,aa1a9d80b5a478da9c2bc10be73570fda0e36f8ea5f12b7c163665817f2290fc,kissat,SATISFIABLE,35.171234,False,8
flat100-45.cnf,SATLIB,flat100,matching_capacity,aadb873f6210fb18d5701160591cb124b6278cf8ea4445a13c82292622dc6cb9,kissat,SATISFIABLE,34.854451,False,8
flat100-46.cnf,SATLIB,flat100,matching_capacity,7871fd6614fc6c521df6e5def12556e124e34f030acfc90995513e441b2b486a,kissat,SATISFIABLE,39.926009,False,8
flat100-47.cnf,SATLIB,flat100,matching_capacity,55703824b63a9c2386f59aa20f659fceaa77fcc312168a4f76a3f7e52e635864,kissat,SATISFIABLE,67.443302,False,8
flat100-48.cnf,SATLIB,flat100,matching_capacity,0415d5a809de123f825afa67abe734b0a8a8393206ccf30323633acaab485cd0,kissat,SATISFIABLE,67.811763,False,8
flat100-49.cnf,SATLIB,flat100,matching_capacity,fb2f01259510762eb2492286cb965a0a787d967baf9174faf79c7ff89ab69ce5,kissat,SATISFIABLE,67.754746,False,8
flat100-5.cnf,SATLIB,flat100,matching_capacity,4f154e611550b9d4db740872b94561a907a80462df4197e42e6ea09c770fc71f,kissat,SATISFIABLE,37.233411,False,8
flat100-50.cnf,SATLIB,flat100,matching_capacity,40067c79aa08e4f38336b2cc87e27cc92c2d54a0ab905f349fee2fa3ca95a6ef,kissat,SATISFIABLE,67.321795,False,8
flat100-51.cnf,SATLIB,flat100,matching_capacity,75c2e5f3d6fd5277e9bfce8ad51b12862ffd6bdfaf3d7838dd8ba2bac6cd41ac,kissat,SATISFIABLE,68.884075,False,8
flat100-52.cnf,SATLIB,flat100,matching_capacity,7042afb3661edab3db5c0af0719bad11486833de44d1db5a9904e4dc05707c2e,kissat,SATISFIABLE,34.811052,False,8
flat100-53.cnf,SATLIB,flat100,matching_capacity,e1a9655251e7ac50ed3200ec1fc8889f1916a749142f3e1ee951049314c27dd6,kissat,SATISFIABLE,34.803892,False,8
flat100-54.cnf,SATLIB,flat100,matching_capacity,9f55f256d7bbdafb19bd06455583064910f4f203c5c266254b5fa459aa52308e,kissat,SATISFIABLE,34.38936,False,8
flat100-55.cnf,SATLIB,flat100,matching_capacity,8c0bbc8a977398367e77921873003422ca196c7c25150b6aaf0bc99118bac577,kissat,SATISFIABLE,66.992772,False,8
flat100-56.cnf,SATLIB,flat100,matching_capacity,88bb3c6f6407b3e6e34d80c57ce0c9802f8d35fd68a42de8ab6e254a2451302d,kissat,SATISFIABLE,35.095774,False,8
flat100-57.cnf,SATLIB,flat100,matching_capacity,d800e7302f882fefcb641cd7c618f2130fe79ce05a764d9317bab9f49e676e7e,kissat,SATISFIABLE,35.56435,False,8
flat100-58.cnf,SATLIB,flat100,matching_capacity,749b0dfa37a09b109719733d16fd1a94b011f21eaa20ac6bd8b8057523be8800,kissat,SATISFIABLE,34.838769,False,8
flat100-59.cnf,SATLIB,flat100,matching_capacity,e4d97a4575998dae54314ad4f661594716df3e28120677af3978296df4a78cd8,kissat,SATISFIABLE,35.736481,False,8
flat100-6.cnf,SATLIB,flat100,matching_capacity,3436ad1187f0fdd49d0cb67b6c07363d2402277cd246fb178a937bb5a84cf7b0,kissat,SATISFIABLE,34.482921,False,8
flat100-60.cnf,SATLIB,flat100,matching_capacity,f0b883eb84cff3a5cbabc934410ee69f458dc22d64e89f41b8706f5f0b8a78c3,kissat,SATISFIABLE,34.558777,False,8
flat100-61.cnf,SATLIB,flat100,matching_capacity,3637c88e422edb9126abfac0ad2316f8dc4c9aa8178f5c8eaf55a27f35a2771a,kissat,SATISFIABLE,34.698491,False,8
flat100-62.cnf,SATLIB,flat100,matching_capacity,f6eddbe00dab7c56b3b1480a1ff0eb5377258e7242ad0c253855e19d5a3ef6b0,kissat,SATISFIABLE,34.767786,False,8
flat100-63.cnf,SATLIB,flat100,matching_capacity,f016ad2da84fbeb6152aac498935298f7185cad729bf78f15d6f8b90ca4141d4,kissat,SATISFIABLE,36.317296,False,8
flat100-64.cnf,SATLIB,flat100,matching_capacity,e1f94ed76f0baff174297c773ed956a1f13bc75ccaa5d8281c596691a7cc2a40,kissat,SATISFIABLE,35.003652,False,8
flat100-65.cnf,SATLIB,flat100,matching_capacity,d3e2faacea19aa5fb2b81fb7ed683a36f4d9aafa2fedcac5fcc691f4eec1b803,kissat,SATISFIABLE,35.419126,False,8
flat100-66.cnf,SATLIB,flat100,matching_capacity,01a7305a7986b8619e14803831cc9db735a9a69b4b7806311f96f0ca2c1139e0,kissat,SATISFIABLE,34.408625,False,8
flat100-67.cnf,SATLIB,flat100,matching_capacity,f4c412a859976df6ea1c2b595b6acc74cacd4d50aca9a5f9255b0a5a27051e44,kissat,SATISFIABLE,34.712112,False,8
flat100-68.cnf,SATLIB,flat100,matching_capacity,96392a3a6cb2c7d3305e0b4c441840de9a872b12badaac5d916769492faf9795,kissat,SATISFIABLE,67.252278,False,8
flat100-69.cnf,SATLIB,flat100,matching_capacity,567f4e424b1ea28c4fd3e3d11d12dbc6e694d0d4fee65a349c5a046bf921e483,kissat,SATISFIABLE,36.106725,False,8
flat100-7.cnf,SATLIB,flat100,matching_capacity,f0efaae8056f75e46d02fb0e03f5bd53ebd2c984b98075b88eb7da7a0b7cae39,kissat,SATISFIABLE,36.25777,False,8
flat100-70.cnf,SATLIB,flat100,matching_capacity,0052896383472bbd00ba8318927e709d807cbf006d1d3a4e4faf9fb333b82b26,kissat,SATISFIABLE,34.751522,False,8
flat100-71.cnf,SATLIB,flat100,matching_capacity,348f2bf052a12e3e725767f944cb6daf3248241d67c03bcf565fe5ba2d65a79a,kissat,SATISFIABLE,34.97736,False,8
flat100-72.cnf,SATLIB,flat100,matching_capacity,d87d5d8f0438b70e66ef8b0228d92a2e4b8bd5ff627d3e32bac4c3bc574c3d7f,kissat,SATISFIABLE,34.425719,False,8
flat100-73.cnf,SATLIB,flat100,matching_capacity,b4e83ee104160e6a7e5d60c3e563c77dcef79cdd6cb648ad605c3e29d5121841,kissat,SATISFIABLE,35.413061,False,8
flat100-74.cnf,SATLIB,flat100,matching_capacity,c5988aec77683618be98b7dde6b0cf31ea05bfc9497d4505e60fce50d0dc7439,kissat,SATISFIABLE,34.825451,False,8
flat100-75.cnf,SATLIB,flat100,matching_capacity,3653ddb9576e0965a2e27c17565988b2e2fab9c1083524ee555ed5831d4149d8,kissat,SATISFIABLE,66.498894,False,8
flat100-76.cnf,SATLIB,flat100,matching_capacity,8a6570349fe94400e77430737257aced4f0d83358383e2f8b12e19def091d616,kissat,SATISFIABLE,35.46267,False,8
flat100-77.cnf,SATLIB,flat100,matching_capacity,001da849d962fe615e9131d5118e398ba0d8e5403a07f97a8ec47cfb09fba407,kissat,SATISFIABLE,35.822244,False,8
flat100-78.cnf,SATLIB,flat100,matching_capacity,951d6730a9f10ac5d5cba7e0f5f955d70bd6a73f709bc0c0ed4e0a4a167d2d19,kissat,SATISFIABLE,34.615152,False,8
flat100-79.cnf,SATLIB,flat100,matching_capacity,cccf7b2db8b19f4cf106fbde256d0c592401269d6e419326291fc287d6b8c9fa,kissat,SATISFIABLE,34.95357,False,8
flat100-8.cnf,SATLIB,flat100,matching_capacity,e742b72cbd89a202eada5612cc5517d99c2bc757de664d1c62b52f5390659faf,kissat,SATISFIABLE,34.638924,False,8
flat100-80.cnf,SATLIB,flat100,matching_capacity,c333743d3a733f46ff64831f59d0dafb60e75b900a7f8ba64243865226f8dc91,kissat,SATISFIABLE,34.754536,False,8
flat100-81.cnf,SATLIB,flat100,matching_capacity,aa653651661ea06470a95ed08c1d576816149f561d64cbce3ecfdbdd44641b26,kissat,SATISFIABLE,34.216353,False,8
flat100-82.cnf,SATLIB,flat100,matching_capacity,c18539f2de104728637766ebfef5c7c1b531a46cdb19bfa007d7bc5406344840,kissat,SATISFIABLE,34.923692,False,8
flat100-83.cnf,SATLIB,flat100,matching_capacity,f15abe5ec5e57e671d39684392f71f4aebe3940f2bdf432861aea76bb395e594,kissat,SATISFIABLE,34.876618,False,8
flat100-84.cnf,SATLIB,flat100,matching_capacity,432cadd636b56463dbd60d2f2ffef85433c1038101687f0aa69ba14ddfb3711c,kissat,SATISFIABLE,34.611867,False,8
flat100-85.cnf,SATLIB,flat100,matching_capacity,7a809dad8098b465633ff28c7742d03a4589cd094c1476b2180cbaf3639886ca,kissat,SATISFIABLE,35.760845,False,8
flat100-86.cnf,SATLIB,flat100,matching_capacity,32ca7221b0e9a02098f5b255174b8ee3dd6463ee25ee13f22ace686342452b67,kissat,SATISFIABLE,35.043913,False,8
flat100-87.cnf,SATLIB,flat100,matching_capacity,088519a1d9385d1ae4084db91017851751dd387d849d9ce1e23740bd595e31b4,kissat,SATISFIABLE,34.717637,False,8
flat100-88.cnf,SATLIB,flat100,matching_capacity,9de3939b0d32ddfadac3b56e902f6208b2d2f9355a131dea0d98817a4f0a6534,kissat,SATISFIABLE,34.309259,False,8
flat100-89.cnf,SATLIB,flat100,matching_capacity,05d3503583a9174290d440f2026b48265776cfbe655028ccab6ade2a4db050d1,kissat,SATISFIABLE,36.016508,False,8
flat100-9.cnf,SATLIB,flat100,matching_capacity,eb9cb6d79042a058dbf0a870b75fbe3d0fd0df87110eb925db85dabeb3cf5608,kissat,SATISFIABLE,35.062107,False,8
flat100-90.cnf,SATLIB,flat100,matching_capacity,b7314938df4dbdc3f540c8d9c362ca1e6afba8ffae7b61f854f54f259b39391a,kissat,SATISFIABLE,35.40554,False,8
flat100-91.cnf,SATLIB,flat100,matching_capacity,3cc399e5f6c3a00878ffe0a9371687913d445b91e599c4d221e455a9d90291fa,kissat,SATISFIABLE,34.99596,False,8
flat100-92.cnf,SATLIB,flat100,matching_capacity,48e213e251c830e907748d79e49d39b5fa17eedae73cedadaef28698df3ebdac,kissat,SATISFIABLE,34.271645,False,8
flat100-93.cnf,SATLIB,flat100,matching_capacity,7d2ef638a2df42ee41fbc81d0b320735baec518787320b74ebd3704f02cb785f,kissat,SATISFIABLE,34.61701,False,8
flat100-94.cnf,SATLIB,flat100,matching_capacity,4d668eb871c2a2351d8fb5f04aa3239a4a89d64f07a9eea6e154db4954992c2b,kissat,SATISFIABLE,35.509256,False,8
flat100-95.cnf,SATLIB,flat100,matching_capacity,7efff1c0eb9b93e392d0614924b25e04518b52f888f3696533fc5a835317af78,kissat,SATISFIABLE,35.188105,False,8
flat100-96.cnf,SATLIB,flat100,matching_capacity,e8241b883605c104f7f15bc5c38b1ca23bb4450e77f39b6d599abbd582b1d793,kissat,SATISFIABLE,35.59644,False,8
flat100-97.cnf,SATLIB,flat100,matching_capacity,52c3cefd4fc861199469603c9161b5d7440502edcbb68f020f1fae608357205b,kissat,SATISFIABLE,67.028105,False,8
flat100-98.cnf,SATLIB,flat100,matching_capacity,fe75a823952d5bcfb9ddb95b4239cb955b5f62958923b05283ed64cd8f19d868,kissat,SATISFIABLE,35.834839,False,8
flat100-99.cnf,SATLIB,flat100,matching_capacity,8934de433d97313accb2327f34e9b177527f469791284d10923b95bee7d4b120,kissat,SATISFIABLE,34.827896,False,8
flat75-1.cnf,SATLIB,flat75,matching_capacity,39dcabaa371dd3bfebe952132cf5aaa0c93e761b1ef1fc1205be2397f244eadd,kissat,SATISFIABLE,67.528966,False,8
flat75-10.cnf,SATLIB,flat75,matching_capacity,969dab3495acfa7b2dcd8af9c9204f772a9310f5c8b1ee59ef1e43f1c01389b2,kissat,SATISFIABLE,66.820092,False,8
flat75-100.cnf,SATLIB,flat75,matching_capacity,5813b624406a4e9fc3230d02db07c62276300e7bab65416f5993126d2ea7c171,kissat,SATISFIABLE,66.808871,False,8
flat75-11.cnf,SATLIB,flat75,matching_capacity,532e04420f5c12995d6cd5d9f855badc82614ff8a33a01dc12407246bd2489a8,kissat,SATISFIABLE,67.136618,False,8
flat75-12.cnf,SATLIB,flat75,matching_capacity,25c364709409ab770770ed804a062893cd1425ff3097f44edc9d176c4e3d33a4,kissat,SATISFIABLE,66.702342,False,8
flat75-13.cnf,SATLIB,flat75,matching_capacity,500b73907adddd6986434b96dfb1c1d5a45337d061846955b75b19bb070865b0,kissat,SATISFIABLE,33.755734,False,8
flat75-14.cnf,SATLIB,flat75,matching_capacity,da5d2b79c908ee63507fa45326a8abab75f9688ec9786b0ddca892849bc0ade5,kissat,SATISFIABLE,66.281505,False,8
flat75-15.cnf,SATLIB,flat75,matching_capacity,75014f7176650f009606ff795950b6a7ab768c931cc181a9045e2a570d1ed3fb,kissat,SATISFIABLE,67.164148,False,8
flat75-16.cnf,SATLIB,flat75,matching_capacity,bb8f77fbb6f850edce2901b3b468cccfccd94d9da462034e77de2f7b3e2b5a92,kissat,SATISFIABLE,67.313476,False,8
flat75-17.cnf,SATLIB,flat75,matching_capacity,1229de1ef149337e8f2fd828caefc1c32b2f05b193e14731a45a2b65ad42cbe0,kissat,SATISFIABLE,66.882357,False,8
flat75-18.cnf,SATLIB,flat75,matching_capacity,1d26723267b153273a67a671a6abaea858a7b242093a679cf394a19c7becd56c,kissat,SATISFIABLE,66.792204,False,8
flat75-19.cnf,SATLIB,flat75,matching_capacity,4a8880fec15401a80e8a73b4a7612aa3b0bb95ebe1c2d6c7816b85bbc166757f,kissat,SATISFIABLE,66.715202,False,8
flat75-2.cnf,SATLIB,flat75,matching_capacity,dc8e95204a753ca011658fc39b00f04f857c2242a4b879937817bf2bf41626c4,kissat,SATISFIABLE,66.343349,False,8
flat75-20.cnf,SATLIB,flat75,matching_capacity,396d9c2591825efafa813450297ad33eb44c8739a06b8b73aaa271b2e5fb0df4,kissat,SATISFIABLE,66.612623,False,8
flat75-21.cnf,SATLIB,flat75,matching_capacity,1a778e696ee6a331ae901de9117e7d7f41c4aba64d958af2be27eafaa04abb7c,kissat,SATISFIABLE,67.092185,False,8
flat75-22.cnf,SATLIB,flat75,matching_capacity,762459b7670f9e487b39fdf94a1dfc863ee6893055777f5e3ff1c7683f373d70,kissat,SATISFIABLE,66.485663,False,8
flat75-23.cnf,SATLIB,flat75,matching_capacity,df6ad522f82e74b3230957db989afb54324671f461aed7afd57738378564330a,kissat,SATISFIABLE,34.510135,False,8
flat75-24.cnf,SATLIB,flat75,matching_capacity,6eb94638edc39cbc2a7c2f3f2f734a43aba8bd76107d3b1fb6abb136a4c642be,kissat,SATISFIABLE,34.059332,False,8
flat75-25.cnf,SATLIB,flat75,matching_capacity,016086acd71f07458e33c8aa912c13d41dd1015e671e67a11eddf2702b8424c1,kissat,SATISFIABLE,67.105959,False,8
flat75-26.cnf,SATLIB,flat75,matching_capacity,6829604dfe01dcbb25a876114bcc5b16f4bef46a3611517f7a78cc7ebde43963,kissat,SATISFIABLE,67.354708,False,8
flat75-27.cnf,SATLIB,flat75,matching_capacity,02d2f1e3e9c081911ce759b737e618d965cc204d9340b69337ab48edc6351658,kissat,SATISFIABLE,66.564244,False,8
flat75-28.cnf,SATLIB,flat75,matching_capacity,d5a7ae35d7e66225ff5755d4717f6c11f20dea6cdb476fed9ca30af5fe9a0383,kissat,SATISFIABLE,68.019871,False,8
flat75-29.cnf,SATLIB,flat75,matching_capacity,1e1d7b0e8b3dba339786eda1d53e451fd2a1aeb33a9b9436b88b60ce19e15f5f,kissat,SATISFIABLE,66.957589,False,8
flat75-3.cnf,SATLIB,flat75,matching_capacity,1f262b447972157f9aadb8d6087b412af900232f2896dbc553ad3fd5af6929d9,kissat,SATISFIABLE,67.649183,False,8
flat75-30.cnf,SATLIB,flat75,matching_capacity,b27448a34af79dab174f1e1570fc291b2c231b3de046e0f1d55f8bb50dce9790,kissat,SATISFIABLE,34.270366,False,8
flat75-31.cnf,SATLIB,flat75,matching_capacity,5ef7e258c49a2894e2bc1397d9a965b8d2d936feb22bdf129b9cc38784c436d1,kissat,SATISFIABLE,34.172693,False,8
flat75-32.cnf,SATLIB,flat75,matching_capacity,37dd9c923dcf305a4fbdb89229f2da06ffb1202fb2c2d0c8eace7a3e8b6a05a0,kissat,SATISFIABLE,35.076353,False,8
flat75-33.cnf,SATLIB,flat75,matching_capacity,98037c3010194530de06ea6b4b363d954d65c8fac3d2869d18266f0c097e7246,kissat,SATISFIABLE,67.042007,False,8
flat75-34.cnf,SATLIB,flat75,matching_capacity,960b803aca12e89e0fdcf5879855185ba14c093dde3eeb9bc98d86df8dfa7159,kissat,SATISFIABLE,35.721082,False,8
flat75-35.cnf,SATLIB,flat75,matching_capacity,47a7b92a5ffc6f423df48323e3b795682cbd99b92c29b1e40ec54d039e8dc86e,kissat,SATISFIABLE,68.572049,False,8
flat75-36.cnf,SATLIB,flat75,matching_capacity,bae2e332983199834925b4e405aca5dc0728c283c06ae9c4df05ed292cc9b9c4,kissat,SATISFIABLE,67.102597,False,8
flat75-37.cnf,SATLIB,flat75,matching_capacity,6bcfeb2acc11c3ad8fd5e0dd81b843db5e417f2ef64f348b7abb28d18da94783,kissat,SATISFIABLE,67.00408,False,8
flat75-38.cnf,SATLIB,flat75,matching_capacity,7f44e07740037fe2bab86251f3f72f9731ec1f5cdcb4e551251f498b4c77a3db,kissat,SATISFIABLE,33.793759,False,8
flat75-39.cnf,SATLIB,flat75,matching_capacity,a7959a29f9fe7540f6ad848fab5710eb0d278bb661eebe1566f8166823862f82,kissat,SATISFIABLE,34.802689,False,8
flat75-4.cnf,SATLIB,flat75,matching_capacity,46d7a18cf5f7763279d4f8cbfc41180e9d98524bbf9f2a6cf3266817fdf09267,kissat,SATISFIABLE,35.92897,False,8
flat75-40.cnf,SATLIB,flat75,matching_capacity,d8916ad6606dac2c971884e23e8822f5823d91f4f081f710541c378dd3bf89dd,kissat,SATISFIABLE,67.44084,False,8
