seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
700141,6,5,"[3,3,2,1,1,1]","[2,1,3,1,2]","[[0,1,2],[0,1,3,4],[3,4],[0,1,3],[2],[0,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.080133,0.060595,0.004314,False
700142,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002954,0.009982,0.00055,False
700143,4,6,"[1,2,1,3]","[1,3,3,1,2,1]","[[3],[3,4,5],[0,2,5],[1,3,5]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.030611,0.041502,0.003015,False
700144,3,6,"[3,2,1]","[3,3,3,2,3,1]","[[0,1,2,3,4,5],[0,1],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031329,0.03028,0.002219,False
700145,6,2,"[1,1,1,1,1,2]","[2,1]","[[1],[0],[0],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.016923,0.113147,0.003316,False
700146,4,3,"[2,2,1,1]","[1,3,3]","[[0,2],[1,2],[1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.03885,0.026599,0.002156,False
700147,1,5,[1],"[3,1,3,1,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00493,0.011018,0.000888,False
700148,7,3,"[1,1,2,1,1,1,1]","[2,2,3]","[[1],[2],[0,1,2],[0],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4, 5]",0.28694,0.065243,0.004659,False
700149,3,4,"[3,1,2]","[3,3,3,2]","[[0,2,3],[1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.023135,0.026354,0.001547,False
700150,2,6,"[2,1]","[1,3,3,3,3,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014307,0.024273,0.00183,False
700151,6,4,"[2,2,2,1,3,3]","[1,1,3,3]","[[0,2,3],[2,3],[0,1,2,3],[3],[0,1,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[4, 5]",0.062829,0.060659,0.004774,False
700152,3,4,"[1,1,3]","[2,3,3,3]","[[1],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.022956,0.025534,0.002277,False
700153,3,5,"[2,1,1]","[1,3,3,3,1]","[[1,3,4],[3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026766,0.024804,0.002224,False
700154,2,2,"[1,1]","[2,3]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007491,0.014988,0.001332,False
700155,4,4,"[2,1,1,3]","[1,3,2,2]","[[1,3],[0,1,2,3],[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.049172,0.042034,0.003058,False
700156,3,7,"[1,2,1]","[2,3,1,1,2,3,2]","[[0,1,6],[0,1,2,3,4,5,6],[0,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.0353,0.028731,0.002114,False
700157,5,2,"[2,1,2,1,1]","[1,3]","[[0,1],[0],[0,1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012223,0.037238,0.002485,False
700158,3,7,"[3,3,3]","[2,3,1,1,2,3,2]","[[0,1,2,3,4,5,6],[1,2,3,5,6],[0,1,2,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.037882,0.042517,0.002904,False
700159,6,4,"[2,1,1,2,1,2]","[3,2,2,2]","[[0,1,3],[0,2],[3],[1,3],[0,1,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 5]",0.17218,0.067159,0.004118,False
700160,7,2,"[1,1,2,1,2,1,1]","[3,3]","[[0],[1],[0,1],[0],[0,1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.138405,0.047302,0.002939,False
700161,7,6,"[3,3,3,2,1,1,3]","[3,2,3,2,2,3]","[[0,1,3,4],[0,1,3,4,5],[0,1,2,3,4,5],[1,2,3,5],[0,1],[2,3,4],[0,1,2,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.622803,0.119437,0.008303,False
700162,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.01081,0.024736,0.001583,False
700163,4,7,"[3,2,2,2]","[2,2,1,1,2,3,1]","[[0,1,2,3,4,5,6],[0,1,2,5,6],[3,6],[0,1,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.077189,0.055528,0.003778,False
700164,5,5,"[3,1,3,1,2]","[3,2,2,2,1]","[[0,1,2,3,4],[0,1,2,4],[0,1,2,3,4],[0,2,3],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.120566,0.059071,0.003782,False
700165,6,7,"[1,1,1,1,2,3]","[1,1,1,1,1,3,2]","[[0,1,2,3,4,5,6],[3],[2],[0,1,2,3,5,6],[1,3],[1,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[1, 4]",0.068104,0.088698,0.005169,False
700166,1,7,[2],"[3,1,1,1,2,3,2]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006223,0.016715,0.000932,False
700167,7,7,"[2,3,3,2,1,2,1]","[2,3,3,1,1,2,2]","[[0,4,5],[0,2,3,4,5],[0,1,2,3,5,6],[0,4,5],[0],[0,1,2,3,4,5],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 4]",0.345516,0.102663,0.007069,False
700168,4,5,"[1,2,1,1]","[1,2,3,1,1]","[[1],[0,1,2,3,4],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.058042,0.063022,0.002784,False
700169,1,7,[2],"[1,1,3,2,3,2,2]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007815,0.019502,0.001343,False
700170,2,3,"[2,1]","[2,3,2]","[[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009433,0.018796,0.001176,False
700171,2,6,"[1,3]","[1,3,2,1,3,3]","[[1,2],[0,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014106,0.02272,0.001446,False
700172,1,5,[2],"[1,2,1,1,1]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004967,0.017173,0.001104,False
700173,6,3,"[2,1,1,2,1,2]","[3,3,1]","[[0,2],[0],[2],[1,2],[0,1],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.026839,0.085102,0.00302,False
700174,1,3,[2],"[3,1,1]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004033,0.013808,0.000739,False
700175,1,2,[2],"[3,1]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003099,0.026389,0.000645,False
700176,4,7,"[1,1,1,1]","[3,1,3,2,1,3,2]","[[0,1,3,4],[0,1,4,6],[1],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.076663,0.036412,0.002496,False
700177,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.052718,0.040928,0.001969,False
700178,3,2,"[1,1,1]","[3,3]","[[0],[0],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015107,0.017459,0.001107,False
700179,2,6,"[3,2]","[1,2,2,3,2,3]","[[0,1,2],[0,1,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013698,0.102331,0.001501,False
700180,6,2,"[1,2,1,2,2,2]","[2,1]","[[0],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.024253,0.044318,0.002854,False
700181,5,7,"[1,2,3,2,3]","[3,1,3,3,3,1,2]","[[0,5,6],[0,1,2,3,4,5],[2,3,4],[1,2,6],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.164719,0.050657,0.003352,False
700182,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011628,0.037738,0.002163,False
700183,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010984,0.036858,0.002545,False
700184,7,6,"[2,3,1,3,1,2,1]","[3,1,2,1,3,1]","[[0,4],[0,1,2,3,5],[5],[0,1,2,3,4,5],[0,2,3,5],[2,4],[0,1,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.575048,0.079095,0.006977,False
700185,7,5,"[3,2,1,1,1,2,1]","[2,2,1,2,3]","[[0,1,2],[0,1,2,3,4],[2],[0,1,4],[0,1,2,3,4],[0,1,2,3],[0,1,2,4]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.032311,0.087927,0.006446,False
700186,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00277,0.009768,0.000774,False
700187,3,3,"[2,2,1]","[1,1,3]","[[0,1],[0,1],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010943,0.031983,0.002641,False
700188,5,2,"[1,1,1,1,2]","[2,1]","[[0],[0],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[2, 4]",0.025849,0.036754,0.003056,False
700189,4,3,"[2,2,1,1]","[2,2,3]","[[0,1],[0,1],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.039441,0.030581,0.002369,False
700190,5,4,"[2,3,1,1,2]","[1,2,2,1]","[[1,3],[0,1,2,3],[0,2],[0,2],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.055531,0.050574,0.004542,False
700191,7,4,"[1,1,1,2,1,1,1]","[2,2,2,2]","[[1],[2],[0,1,2],[0,1],[1],[1],[2,3]]",UNSAT,UNSAT,UNSAT,"[0, 3, 4]",0.113568,0.058569,0.003875,False
700192,1,4,[1],"[3,1,3,2]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004677,0.013972,0.015374,False
700193,1,3,[1],"[3,1,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003632,0.010099,0.000923,False
700194,3,6,"[1,1,2]","[2,1,2,3,2,2]","[[0,1,3,4,5],[0,1,2,4,5],[3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031489,0.027326,0.002412,False
700195,6,5,"[3,1,3,1,2,1]","[2,3,3,3,3]","[[0,2,3],[0],[0,1,2],[4],[0,3],[0,2,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.078088,0.053485,0.008734,False
700196,6,4,"[1,1,1,2,2,1]","[1,1,3,2]","[[2],[2,3],[1,2,3],[0,2],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.210299,0.057705,0.010698,False
700197,2,5,"[3,1]","[1,3,2,1,3]","[[0,1,2,3,4],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012362,0.021739,0.003265,False
700198,5,5,"[2,2,2,3,1]","[1,3,1,3,2]","[[1,3,4],[0,4],[0,2,3,4],[0,2,3,4],[1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[1, 2, 3]",0.081921,0.055643,0.00889,False
700199,3,3,"[2,1,2]","[1,2,1]","[[0,1],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.019598,0.03502,0.005426,False
700200,4,4,"[1,1,1,1]","[3,2,3,2]","[[1,2,3],[2],[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.049138,0.023964,0.003493,False
700201,6,4,"[1,1,2,2,1,1]","[1,1,3,2]","[[2],[0,2,3],[2,3],[0,1,3],[0,1,2,3],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.21858,0.131635,0.008272,False
700202,4,5,"[1,2,2,1]","[1,2,3,1,1]","[[4],[0,1,2,3],[0,1,3,4],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.057287,0.039643,0.005112,False
700203,5,3,"[1,1,2,1,1]","[3,3,1]","[[2],[1],[0,1,2],[0],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.08038,0.042484,0.003545,False
700204,5,7,"[2,3,2,3,1]","[2,2,3,2,1,1,1]","[[1,4],[0,1,2,5],[5,6],[0,1,2,3,4,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.164825,0.05288,0.006616,False
700205,7,5,"[3,3,3,2,1,1,1]","[1,1,2,3,1]","[[0,1,2,4],[0,1,2,4],[0,1,2,3,4],[2,3],[2],[1],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.029225,0.072244,0.010855,False
700206,1,6,[2],"[1,1,1,2,1,1]","[[1,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005742,0.016811,0.002617,False
700207,2,2,"[1,2]","[2,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00757,0.016974,0.002069,False
700208,6,7,"[1,1,2,1,2,1]","[1,2,2,1,2,3,3]","[[0,1,2,5],[1,5],[0,3,4,6],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.34269,0.053866,0.007797,False
700209,6,7,"[2,1,1,3,3,2]","[3,1,2,1,2,3,2]","[[0,3,5],[3],[0,1,2,3,4,5,6],[0,2,4,5],[0,1,2,3,4,5,6],[1,2,3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.354882,0.079839,0.009002,False
700210,1,5,[3],"[3,3,2,1,2]","[[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005417,0.093465,0.002388,False
700211,6,5,"[2,3,1,2,3,1]","[2,3,1,1,1]","[[0,2],[0,1,2,3,4],[1,2,3],[1,2],[0,1,2,3],[1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.033338,0.065773,0.009958,False
700212,6,7,"[1,1,2,3,1,2]","[2,3,2,1,2,1,1]","[[2],[0,2,4,5,6],[0,3,5],[0,1,4,5,6],[3],[1,3,5]]",UNSAT,UNSAT,UNSAT,"[2, 4, 5]",0.207557,0.111592,0.00982,False
700213,3,4,"[1,1,3]","[1,2,3,1]","[[1,3],[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.024051,0.037214,0.004405,False
700214,6,2,"[2,1,2,1,1,1]","[1,3]","[[0,1],[0],[0,1],[1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014593,0.041394,0.00583,False
700215,4,6,"[1,2,1,3]","[1,3,3,2,1,2]","[[1],[0,1,2,3,4,5],[2],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.068963,0.034501,0.004037,False
700216,3,7,"[1,1,3]","[1,3,2,3,1,3,3]","[[0,3],[2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.036507,0.029719,0.003477,False
700217,6,4,"[1,1,1,1,3,1]","[2,1,3,2]","[[3],[1],[3],[2],[0,1,3],[0]]",UNSAT,UNSAT,UNSAT,"[1, 4]",0.042201,0.043842,0.005709,False
700218,3,6,"[2,2,3]","[3,1,3,3,1,3]","[[0,1,2,3,4],[0,1],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032082,0.050572,0.0052,False
700219,1,3,[2],"[1,3,3]","[[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003999,0.013207,0.001811,False
700220,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.015928,0.028764,0.003942,False
700221,5,2,"[1,1,2,1,2]","[3,2]","[[0,1],[1],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2, 4]",0.04455,0.119793,0.005457,False
700222,7,3,"[2,1,3,1,3,1,1]","[2,3,2]","[[0,1,2],[2],[0,1,2],[1],[0,1,2],[0,1,2],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2, 4]",0.085392,0.059056,0.008023,False
700223,1,7,[2],"[1,2,3,3,3,1,3]","[[0,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00626,0.017384,0.00237,False
700224,2,7,"[2,3]","[1,3,1,3,1,2,2]","[[0,3,4,6],[0,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015915,0.027926,0.003117,False
700225,5,5,"[1,2,2,2,1]","[1,1,3,2,2]","[[0,2,3,4],[0,1,3,4],[0,1,2,3,4],[2,4],[0,1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.124525,0.045035,0.005372,False
700226,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.053727,0.048706,0.004569,False
700227,6,7,"[3,2,1,1,3,1]","[1,1,1,1,2,3,1]","[[0,1,2,4],[3,4,5,6],[1],[0,1,2,3,4,5,6],[0,5,6],[0,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[0, 2, 4]",0.135924,0.087781,0.010736,False
700228,1,6,[1],"[1,1,3,2,2,3]","[[0,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005595,0.013429,0.001782,False
700229,1,6,[2],"[1,1,1,1,3,2]","[[1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00541,0.014813,0.001689,False
700230,6,4,"[1,2,2,1,1,1]","[3,3,2,3]","[[0],[0,1,2,3],[0,1,2],[0,1,2],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.213585,0.053543,0.006065,False
700231,4,3,"[1,1,1,1]","[2,1,3]","[[0,1,2],[2],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.041411,0.025324,0.002935,False
700232,1,6,[2],"[1,3,3,1,1,3]","[[1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005714,0.015584,0.002049,False
700233,3,3,"[1,2,1]","[3,3,2]","[[1,2],[0,1,2],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019244,0.100606,0.002494,False
700234,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006095,0.013365,0.001493,False
700235,6,5,"[1,3,3,1,3,1]","[3,2,2,2,3]","[[0,1,3],[0,2,4],[1,2,3,4],[2,3,4],[0,2,3,4],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.295253,0.092184,0.007395,False
700236,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.054514,0.038597,0.004386,False
700237,4,3,"[1,2,1,1]","[2,2,1]","[[2],[0,1,2],[1,2],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.040312,0.036587,0.004552,False
700238,4,4,"[1,3,1,1]","[1,3,3,2]","[[0,1,2,3],[1,2,3],[2],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.049696,0.032168,0.003469,False
700239,7,5,"[1,3,1,2,2,1,1]","[3,1,1,3,1]","[[2],[0,1,2,3,4],[0],[2,3],[0,1,3],[1,3],[1,4]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.035883,0.064684,0.008901,False
700240,4,5,"[1,1,3,2]","[2,2,3,3,2]","[[0,2],[1,2],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.070756,0.038434,0.004605,False
700241,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002945,0.00973,0.001231,False
700242,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.053863,0.036196,0.003591,False
700243,5,3,"[1,2,1,3,2]","[1,1,3]","[[0,2],[0,1],[0,1],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.02558,0.063518,0.007269,False
700244,7,7,"[1,2,2,3,2,2,2]","[2,3,3,1,2,2,2]","[[0,1,2,3,5,6],[1,2,4,5,6],[0,1,2,3,4,6],[0,2,5,6],[2,4,6],[0,2],[1,2,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.721475,0.165361,0.011193,False
700245,6,4,"[1,1,3,1,1,2]","[1,2,1,1]","[[0],[2],[0,1,3],[1,2,3],[0,1],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.025409,0.051411,0.007175,False
700246,2,6,"[3,2]","[1,1,1,3,1,2]","[[0,1,2],[0,1,2,5]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014069,0.036321,0.004804,False
700247,7,6,"[3,2,1,3,2,1,3]","[1,1,3,3,3,2]","[[0,1,2,3,4],[0,1,2,3,4,5],[0,1,3,4,5],[0,2,3,4],[0,1,3,4,5],[0],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 6]",0.596055,0.095806,0.01412,False
700248,2,4,"[1,2]","[3,1,3,3]","[[0,2,3],[1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011298,0.020006,0.002543,False
700249,6,2,"[1,1,1,1,1,1]","[3,1]","[[0,1],[0,1],[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.111732,0.044354,0.006076,False
700250,5,6,"[1,1,3,3,1]","[1,1,2,3,2,2]","[[0,1,4,5],[0,5],[0,2,4,5],[0,1,2,3,4],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.145687,0.046777,0.005659,False
700251,1,7,[1],"[2,3,2,1,1,1,1]","[[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006246,0.015906,0.002442,False
700252,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005989,0.013358,0.001453,False
700253,3,6,"[1,1,1]","[1,3,3,1,1,3]","[[0,1,3,4,5],[1,2,4,5],[0,1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032029,0.027572,0.003784,False
700254,4,2,"[2,1,2,1]","[3,1]","[[0,1],[0],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.012466,0.1139,0.004465,False
700255,6,2,"[1,1,2,2,1,2]","[3,1]","[[0],[1],[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.022882,0.04438,0.005687,False
700256,3,4,"[3,1,1]","[1,2,1,2]","[[1,2,3],[0,1,3],[2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.024788,0.032956,0.0044,False
700257,1,3,[3],"[1,1,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003861,0.015962,0.001941,False
700258,6,7,"[3,2,1,1,1,3]","[3,2,3,1,2,2,2]","[[0,3,4,5,6],[0,1,2,3,4,6],[5],[6],[2,4],[0,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.382056,0.051737,0.005915,False
700259,7,6,"[2,1,1,3,1,1,1]","[1,1,3,3,1,2]","[[0,1,4],[1,2],[1,2,3,4,5],[0,2,3],[0,1,2,3,4],[4],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 3, 5]",0.188183,0.06776,0.008647,False
700260,3,2,"[1,1,1]","[1,2]","[[0],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009206,0.026418,0.003507,False
700261,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005868,0.013756,0.001387,False
700262,5,7,"[2,3,1,2,2]","[3,1,2,3,3,3,1]","[[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,4,6],[0,2,3,4],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.169093,0.056383,0.007362,False
700263,7,2,"[1,2,1,1,1,1,1]","[1,1]","[[0,1],[0,1],[0,1],[1],[0,1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.015609,0.046483,0.006417,False
700264,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.028112,0.035427,0.004015,False
700265,3,7,"[1,1,2]","[3,2,3,2,2,2,1]","[[6],[0,1,2,4,5,6],[1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.037527,0.150219,0.003983,False
700266,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.005999,0.020876,0.002053,False
700267,6,4,"[1,2,1,3,1,2]","[2,2,3,3]","[[0,1,2,3],[0,2],[3],[0,1,2,3],[1],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.223804,0.044575,0.004853,False
700268,6,6,"[1,1,1,2,3,1]","[2,2,3,2,2,3]","[[1,2,3],[1],[1,2,3],[1,4,5],[1,4,5],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.407748,0.068828,0.006075,False
700269,7,6,"[3,2,1,3,2,1,1]","[1,3,1,3,2,1]","[[1,2,4,5],[2,3,5],[5],[0,1,4],[0,2,3,4,5],[1,3,4],[0]]",UNSAT,UNSAT,UNSAT,"[3, 6]",0.106857,0.077996,0.009215,False
700270,5,3,"[2,1,1,1,2]","[2,1,3]","[[1,2],[0,1],[0],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.020789,0.041812,0.005268,False
700271,2,7,"[2,1]","[1,3,2,1,1,3,3]","[[0,2,3,4,5,6],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016684,0.026374,0.003415,False
700272,7,4,"[2,1,2,3,1,2,1]","[3,3,2,2]","[[0,1],[0],[0,3],[0,1,3],[0,1,2,3],[1,2,3],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.200827,0.080131,0.008905,False
700273,1,2,[1],"[1,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003695,0.010826,0.001356,False
700274,4,2,"[1,1,1,1]","[2,3]","[[0],[0],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.024189,0.030652,0.003551,False
700275,6,7,"[2,1,1,1,1,1]","[2,2,2,3,2,2,3]","[[0,3],[1,3],[6],[3],[0,2,3,4,5,6],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.335627,0.045422,0.00463,False
700276,7,7,"[1,1,2,2,2,1,3]","[3,3,1,1,3,1,3]","[[1,3],[2,5,6],[0,1,3,5],[1,2,3,4,5],[1,2,3,4,6],[1,3],[3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.736477,0.167466,0.008497,False
700277,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.015272,0.02846,0.00337,False
