seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,mismatch
500637,4,6,"[1,2,1,2]","[3,3,3,3,2,3]","[[1],[1,2],[3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.070194000,0.057718000,False
500638,3,7,"[2,2,2]","[1,3,1,1,1,1,2]","[[0,3,4,5],[1,2,3,4,5,6],[0,1,2,4,5,6]]",FEASIBLE,FEASIBLE,null,0.038095000,0.040059000,False
500639,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011667000,0.017598000,False
500640,4,6,"[2,2,1,2]","[3,2,3,2,1,2]","[[0,3,5],[0,3,4,5],[0],[2,5]]",FEASIBLE,FEASIBLE,null,0.068172000,0.034058000,False
500641,6,6,"[3,1,2,1,2,3]","[3,1,1,1,3,1]","[[0,1,5],[1],[4,5],[0],[0,2,5],[0,2,3,4,5]]",UNSAT,UNSAT,"[0,1]",0.029452000,0.064017000,False
500642,1,5,[2],"[1,3,1,2,1]","[[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.005269000,0.016980000,False
500643,7,4,"[1,1,2,3,1,2,2]","[2,3,1,1]","[[2,3],[1,2,3],[0,2],[0,2,3],[0,3],[1,2],[0,1]]",UNSAT,UNSAT,"[0,3]",0.030906000,0.061062000,False
500644,1,6,[2],"[1,1,1,3,2,1]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005675000,0.018197000,False
500645,4,2,"[2,1,2,1]","[3,3]","[[0,1],[0],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.030251000,0.035835000,False
500646,5,4,"[1,1,1,1,1]","[2,1,1,2]","[[0,1,2,3],[1,2,3],[0,2,3],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.110348000,0.036834000,False
500647,2,4,"[2,1]","[1,3,2,2]","[[0,1,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.011064000,0.019382000,False
500648,6,6,"[3,2,2,1,2,3]","[3,3,3,1,2,3]","[[0,1,2,3,4],[1,3],[0,1,2,3,4,5],[0,1],[1,2,3],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.306060000,0.160129000,False
500649,5,3,"[3,1,1,2,1]","[2,3,1]","[[0,1,2],[0,1,2],[0],[1,2],[1]]",UNSAT,UNSAT,"[0,3]",0.021375000,0.047651000,False
500650,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009357000,0.032372000,False
500651,1,6,[1],"[1,1,3,3,2,3]","[[0,5]]",FEASIBLE,FEASIBLE,null,0.005981000,0.014482000,False
500652,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.016040000,0.030481000,False
500653,1,5,[3],"[2,3,3,2,3]","[[0,3,4]]",FEASIBLE,FEASIBLE,null,0.005372000,0.018360000,False
500654,3,4,"[1,3,1]","[3,3,1,3]","[[1,3],[0,1,2,3],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.024268000,0.027377000,False
500655,5,6,"[1,3,3,3,1]","[2,1,2,2,3,3]","[[0,5],[0,1,5],[0,1,4,5],[0,1,2,4,5],[4]]",UNSAT,UNSAT,"[0,1,2,3]",0.120048000,0.065117000,False
500656,5,6,"[1,1,1,2,1]","[2,2,1,2,2,1]","[[1,2,3],[0,1,2,3,4,5],[0,1,2,3,4,5],[0,2,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.169157000,0.047811000,False
500657,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003175000,0.010796000,False
500658,3,7,"[1,1,3]","[2,2,2,2,3,2,1]","[[1],[1,2,3,4,5,6],[3,5,6]]",FEASIBLE,FEASIBLE,null,0.038160000,0.031231000,False
500659,2,5,"[3,2]","[3,3,2,1,2]","[[0,1,2,3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.013515000,0.027679000,False
500660,7,6,"[2,3,2,3,1,3,1]","[3,1,3,3,2,3]","[[0,1,2,3,4,5],[0,1,2,4,5],[2,3],[0,2,3,4],[1,2],[1,2,3,4,5],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.664857000,0.102328000,False
500661,6,5,"[2,1,2,3,1,2]","[2,3,3,2,3]","[[0,1,4],[1],[1,2],[0,2,3,4],[0,1,2,3,4],[0,1]]",FEASIBLE,FEASIBLE,null,0.297213000,0.176604000,False
500662,5,7,"[2,2,3,3,2]","[3,1,2,2,2,3,2]","[[0,5],[0,1,2,4,5,6],[0,1,2,3,4,5],[0,2,3,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.178671000,0.064951000,False
500663,6,6,"[2,3,3,1,1,1]","[3,3,2,2,3,1]","[[0,2,4,5],[2,3,5],[0,1,2,3,4,5],[0,1,3,5],[0,2,3,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.325442000,0.076358000,False
500664,6,2,"[2,1,1,1,1,1]","[2,3]","[[0,1],[1],[1],[0],[1],[1]]",UNSAT,UNSAT,"[0,1,2,4]",0.088106000,0.044624000,False
500665,5,2,"[1,1,1,2,1]","[2,3]","[[1],[0,1],[0],[0,1],[0]]",UNSAT,UNSAT,"[2,3,4]",0.051453000,0.054115000,False
500666,2,5,"[2,1]","[1,2,2,1,3]","[[0,1,2,3],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.021666000,0.036671000,False
500667,3,6,"[1,2,3]","[3,2,2,2,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[1,2,4]]",FEASIBLE,FEASIBLE,null,0.044470000,0.045418000,False
500668,5,4,"[1,1,2,1,1]","[1,3,1,2]","[[1],[0,1,2,3],[0,1,2,3],[2],[0,1]]",FEASIBLE,FEASIBLE,null,0.110898000,0.055653000,False
500669,1,5,[1],"[3,3,2,3,2]",[[2]],FEASIBLE,FEASIBLE,null,0.005765000,0.013716000,False
500670,4,5,"[1,2,1,3]","[1,1,3,2,2]","[[2,4],[0,1],[0,4],[1,3,4]]",UNSAT,UNSAT,"[1,3]",0.036788000,0.205413000,False
500671,4,3,"[1,1,1,1]","[1,2,3]","[[0],[0,1,2],[1,2],[1]]",FEASIBLE,FEASIBLE,null,0.043798000,0.040867000,False
500672,5,6,"[1,3,2,1,1]","[1,1,3,3,3,3]","[[1],[0,2,4,5],[0,2,3,4,5],[2],[0]]",FEASIBLE,FEASIBLE,null,0.154448000,0.053152000,False
500673,1,4,[2],"[2,3,3,1]","[[2,3]]",FEASIBLE,FEASIBLE,null,0.005109000,0.125342000,False
500674,5,3,"[1,1,1,3,1]","[2,1,2]","[[0],[0,1,2],[2],[0,1,2],[0,1]]",UNSAT,UNSAT,"[0,3,4]",0.058576000,0.051566000,False
500675,7,6,"[1,1,3,3,3,2,1]","[1,3,1,1,2,1]","[[0,1,5],[0,5],[0,1,2,4,5],[0,1,2,3,5],[0,1,2,3,4,5],[0,3,4],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[0,2,3,4]",0.367274000,0.097828000,False
500676,1,3,[1],"[1,1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.005542000,0.013759000,False
500677,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.012273000,0.045804000,False
500678,7,7,"[1,1,3,2,1,2,1]","[1,1,1,2,2,2,3]","[[0,1,3,4],[0,1,2,3,4,6],[2,4,5],[0,1,2,3,4,5,6],[0,1,4,5],[0,1,2,3,4,5,6],[0,1,4,5]]",FEASIBLE,FEASIBLE,null,0.798404000,0.103530000,False
500679,1,4,[1],"[3,1,2,1]",[[3]],FEASIBLE,FEASIBLE,null,0.005217000,0.012978000,False
500680,4,4,"[1,2,1,2]","[3,2,1,2]","[[0,1,3],[0,1],[1,2],[2,3]]",FEASIBLE,FEASIBLE,null,0.053855000,0.033410000,False
500681,1,3,[1],"[3,1,2]",[[1]],FEASIBLE,FEASIBLE,null,0.004463000,0.011962000,False
500682,6,6,"[1,1,2,2,2,2]","[1,3,3,2,2,3]","[[0,1,2,3,4,5],[0,4,5],[1,3],[3,5],[3,4],[0,1,3,4,5]]",UNSAT,UNSAT,"[2,3,4]",0.214294000,0.069976000,False
500683,7,4,"[1,3,1,2,1,2,1]","[1,3,1,1]","[[0,1,2],[0,1,2],[3],[1,2,3],[0,1,2,3],[1,2],[3]]",UNSAT,UNSAT,"[1,5]",0.057927000,0.069688000,False
500684,4,4,"[1,1,3,3]","[3,3,1,3]","[[2],[1,2],[1,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,2]",0.057568000,0.050964000,False
500685,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.112847000,0.036595000,False
500686,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.011160000,0.038496000,False
500687,3,4,"[2,2,2]","[2,1,3,3]","[[0,1,2],[2,3],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.027393000,0.033644000,False
500688,6,4,"[2,3,1,3,1,2]","[1,3,2,1]","[[0,1,2,3],[0,1,3],[0,2],[0,1,3],[0,1,2,3],[1,2]]",UNSAT,UNSAT,"[1,3]",0.045945000,0.072053000,False
500689,3,2,"[1,2,1]","[1,1]","[[0],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.010397000,0.032911000,False
500690,1,3,[1],"[3,1,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004598000,0.014510000,False
500691,5,6,"[1,1,1,2,2]","[3,3,1,3,1,3]","[[4,5],[1,2,3],[1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.181693000,0.051572000,False
500692,1,3,[1],"[1,2,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004898000,0.013118000,False
500693,3,5,"[2,3,1]","[3,3,2,2,2]","[[1,2,3,4],[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.032453000,0.037146000,False
500694,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.041099000,0.045722000,False
500695,2,6,"[1,1]","[3,1,3,1,2,3]","[[4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.016638000,0.035617000,False
500696,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007017000,0.016024000,False
500697,6,6,"[1,1,2,3,2,2]","[1,2,2,3,1,3]","[[0,1,2,4,5],[1,3,4],[0,1,2,3,4,5],[1,2,3],[0,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.350991000,0.099995000,False
500698,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006733000,0.016790000,False
500699,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.047017000,0.154335000,False
500700,6,5,"[1,1,2,1,1,2]","[1,1,3,2,3]","[[2],[0,1,2,3,4],[0,1,3],[0,1,4],[0,1,2,4],[1,2,4]]",FEASIBLE,FEASIBLE,null,0.311523000,0.075109000,False
500701,1,3,[1],"[2,1,2]",[[2]],FEASIBLE,FEASIBLE,null,0.005102000,0.013856000,False
500702,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.013886000,0.043296000,False
500703,6,4,"[1,3,1,1,1,1]","[1,1,1,1]","[[3],[0,1,2,3],[0,2,3],[0,2],[0,1],[3]]",UNSAT,UNSAT,"[0,5]",0.039890000,0.065417000,False
500704,2,2,"[1,2]","[1,3]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.009284000,0.029562000,False
500705,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.025074000,0.039067000,False
500706,4,5,"[1,2,1,1]","[2,1,1,2,2]","[[4],[0,3,4],[2,3,4],[2]]",FEASIBLE,FEASIBLE,null,0.069098000,0.045609000,False
500707,2,6,"[1,2]","[1,2,3,2,2,3]","[[1,3],[4,5]]",FEASIBLE,FEASIBLE,null,0.017193000,0.024731000,False
500708,4,5,"[2,2,3,1]","[2,1,3,3,3]","[[1,2,4],[2,4],[0,1,2,3,4],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.070169000,0.104763000,False
500709,7,2,"[1,1,1,2,2,1,1]","[3,3]","[[1],[0],[0,1],[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,3,4,5]",0.203747000,0.063443000,False
500710,2,4,"[2,2]","[1,1,2,2]","[[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.013477000,0.034063000,False
500711,3,3,"[2,1,1]","[3,2,1]","[[1,2],[1],[0]]",FEASIBLE,FEASIBLE,null,0.023064000,0.026089000,False
500712,7,3,"[1,1,3,3,1,3,1]","[3,2,3]","[[0,2],[0,1],[0,1,2],[0,1,2],[2],[0,1,2],[2]]",UNSAT,UNSAT,"[2,3,5]",0.166552000,0.074016000,False
500713,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.098156000,0.158082000,False
500714,4,2,"[1,1,1,1]","[3,1]","[[1],[0,1],[1],[0]]",UNSAT,UNSAT,"[0,2]",0.015221000,0.036583000,False
500715,4,3,"[1,3,1,2]","[2,1,2]","[[0],[0,1,2],[0,2],[1,2]]",UNSAT,UNSAT,"[1,3]",0.028024000,0.049660000,False
500716,2,7,"[2,1]","[2,3,2,1,1,3,3]","[[2,3],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.020134000,0.027419000,False
500717,3,6,"[3,2,1]","[1,1,3,3,1,1]","[[0,1,5],[0,1,2,3,4,5],[2,3]]",FEASIBLE,FEASIBLE,null,0.039542000,0.040694000,False
500718,5,4,"[1,3,1,1,1]","[2,1,1,3]","[[1],[0,1,2,3],[1,2,3],[3],[1,2]]",UNSAT,UNSAT,"[0,1,4]",0.069387000,0.056981000,False
500719,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007193000,0.017027000,False
500720,6,6,"[1,1,1,1,2,3]","[3,1,2,1,2,2]","[[0,1,2,3,4,5],[1,5],[3],[0,1,5],[0,1,2],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.383852000,0.076408000,False
500721,3,3,"[1,1,2]","[1,2,3]","[[0,1,2],[2],[0,1]]",FEASIBLE,FEASIBLE,null,0.024015000,0.036657000,False
500722,5,2,"[1,2,1,2,2]","[3,3]","[[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,3,4]",0.066198000,0.052705000,False
500723,7,7,"[1,3,1,1,2,3,2]","[3,1,2,3,1,3,2]","[[0,1,2,3,4],[0,1,2,3,4,5,6],[0,5],[0],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,4]]",FEASIBLE,FEASIBLE,null,0.877987000,0.115099000,False
500724,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003533000,0.012716000,False
500725,4,2,"[1,1,2,1]","[3,2]","[[1],[0],[0,1],[1]]",UNSAT,UNSAT,"[0,2,3]",0.031841000,0.039708000,False
500726,3,4,"[1,1,3]","[1,3,3,3]","[[1],[0],[0,1,3]]",UNSAT,UNSAT,"[1,2]",0.023879000,0.039705000,False
500727,1,3,[1],"[2,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004933000,0.014870000,False
500728,6,7,"[3,2,2,3,1,2]","[2,2,2,2,3,3,2]","[[2,4,6],[2,3,5],[0,1,3,6],[0,2,3],[0,3,4],[3,5,6]]",FEASIBLE,FEASIBLE,null,0.461946000,0.201834000,False
500729,5,5,"[3,1,2,2,1]","[1,2,3,3,3]","[[0,1,2,3],[1,2,4],[1,4],[2,4],[2,3]]",FEASIBLE,FEASIBLE,null,0.148743000,0.061276000,False
500730,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.034244000,0.044172000,False
500731,2,7,"[1,2]","[2,3,1,2,3,1,3]","[[0,2,3,4,5,6],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.020059000,0.029719000,False
500732,3,4,"[1,1,2]","[2,3,2,2]","[[2],[1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.028916000,0.028885000,False
500733,2,7,"[1,2]","[2,1,2,3,1,1,1]","[[0,1,3,6],[1,4,5,6]]",FEASIBLE,FEASIBLE,null,0.019933000,0.028529000,False
500734,3,5,"[3,1,1]","[2,3,2,2,1]","[[0,1,2],[1],[1]]",FEASIBLE,FEASIBLE,null,0.033544000,0.030169000,False
500735,3,4,"[1,2,2]","[1,1,1,1]","[[2],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,"[0,1,2]",0.029058000,0.046230000,False
500736,6,7,"[3,2,1,1,3,2]","[3,3,1,2,1,2,3]","[[1,2,3,4,5,6],[0,1,3,4,5,6],[2],[0,1,2,3,4,5,6],[1,2,3,4,5],[1,5]]",FEASIBLE,FEASIBLE,null,0.449944000,0.093585000,False
500737,1,3,[3],"[1,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005103000,0.020996000,False
500738,3,5,"[3,2,3]","[3,2,1,2,3]","[[0,1,3,4],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.034077000,0.045045000,False
500739,3,3,"[2,2,1]","[1,1,3]","[[0,1,2],[0,1,2],[0]]",UNSAT,UNSAT,"[0,1,2]",0.023522000,0.054061000,False
500740,4,3,"[3,1,3,1]","[2,3,3]","[[0,1,2],[1],[0,1,2],[2]]",FEASIBLE,FEASIBLE,null,0.048924000,0.150215000,False
500741,4,4,"[1,1,3,2]","[3,3,1,1]","[[1,3],[0],[0,2,3],[0,2]]",UNSAT,UNSAT,"[2,3]",0.038485000,0.048867000,False
500742,2,5,"[3,1]","[2,3,3,1,3]","[[0,1,2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.015535000,0.028867000,False
500743,5,2,"[1,2,1,2,1]","[1,1]","[[0],[0,1],[1],[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.015067000,0.045518000,False
500744,6,4,"[1,1,2,1,1,1]","[2,3,1,2]","[[0],[0,1,2],[0,3],[0,1],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.258407000,0.064038000,False
500745,5,6,"[1,1,1,2,1]","[3,3,1,1,1,3]","[[3,4,5],[2,3],[0,2,5],[1,5],[3]]",FEASIBLE,FEASIBLE,null,0.179638000,0.052856000,False
500746,4,4,"[3,1,2,1]","[2,3,2,1]","[[0,1,2,3],[0,1,2,3],[1,2,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.060003000,0.053632000,False
500747,5,4,"[2,1,1,2,2]","[2,2,3,2]","[[0,1,2],[0,1,2],[1,3],[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.126309000,0.062650000,False
500748,5,6,"[2,1,1,1,2]","[2,1,1,1,2,2]","[[0,2,4],[0,1,3,4,5],[1,2],[2],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.180310000,0.071001000,False
500749,5,7,"[2,3,1,1,1]","[3,3,1,3,3,1,1]","[[0,4],[0,2,4,5,6],[4,6],[2,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.205169000,0.050824000,False
500750,6,6,"[3,3,2,1,1,3]","[2,3,3,3,2,1]","[[0,1,2,4],[0,1,2,3,4,5],[0,1,2,4],[0,1,2,3,4,5],[2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.381188000,0.109177000,False
500751,6,6,"[1,2,1,3,2,1]","[2,3,2,2,2,3]","[[1,2,5],[2,4],[1,2,3,4,5],[1,3,4,5],[0,1,2,3,4,5],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.386629000,0.193070000,False
500752,5,4,"[1,1,3,1,1]","[1,3,1,3]","[[0,1,3],[0,1,2,3],[0,1,3],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.127976000,0.082228000,False
500753,6,5,"[1,2,1,3,1,3]","[2,3,1,1,2]","[[0,4],[0,4],[3],[0,1,3],[0,1,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[2,3]",0.072889000,0.077687000,False
500754,1,6,[1],"[2,3,3,1,3,3]",[[5]],FEASIBLE,FEASIBLE,null,0.006981000,0.016569000,False
500755,1,6,[1],"[1,2,3,1,3,3]","[[2,4]]",FEASIBLE,FEASIBLE,null,0.007014000,0.016846000,False
500756,1,6,[3],"[1,1,2,1,1,1]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.006996000,0.025400000,False
500757,1,6,[3],"[1,2,3,1,3,3]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.006878000,0.024846000,False
500758,7,6,"[2,1,3,2,1,2,1]","[1,2,2,2,1,3]","[[0,1,2,3],[1,3,4],[1,4,5],[2,5],[4],[0,2,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[2,4]",0.106673000,0.110527000,False
500759,1,3,[2],"[3,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005095000,0.018945000,False
500760,7,2,"[1,1,1,2,1,1,1]","[2,1]","[[0],[0],[0,1],[0,1],[1],[1],[1]]",UNSAT,UNSAT,"[3,4]",0.053001000,0.056629000,False
500761,3,3,"[1,1,2]","[3,2,3]","[[0,1,2],[2],[1,2]]",FEASIBLE,FEASIBLE,null,0.024145000,0.028951000,False
500762,5,2,"[1,1,1,1,2]","[3,2]","[[0],[1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,2,3,4]",0.071048000,0.046676000,False
500763,1,7,[3],"[2,1,3,3,1,1,2]","[[3,4,6]]",FEASIBLE,FEASIBLE,null,0.014439000,0.025306000,False
500764,6,6,"[3,1,1,1,3,1]","[2,3,2,1,3,2]","[[0,1,2,3,4,5],[1,3,5],[1,4,5],[1,3,4,5],[0,1,3,5],[1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.400541000,0.196350000,False
500765,4,5,"[2,1,1,3]","[3,2,1,2,3]","[[0,2,3,4],[1],[0,1,2,3,4],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.074472000,0.057189000,False
500766,7,6,"[1,1,1,2,1,1,3]","[1,2,1,2,2,3]","[[0],[1,2,3],[0,2,5],[0,1,2,3,5],[0,1],[0,2],[0,1,4]]",UNSAT,UNSAT,"[0,6]",0.066428000,0.102120000,False
500767,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.026213000,0.039664000,False
500768,6,5,"[2,2,1,1,1,2]","[1,3,1,1,2]","[[0,4],[0,2,4],[1,2],[4],[1],[2,3]]",UNSAT,UNSAT,"[0,1,3]",0.104543000,0.062840000,False
500769,4,5,"[1,2,2,2]","[1,3,1,2,1]","[[0],[0,2,3,4],[0,1,2,3],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.071331000,0.045352000,False
500770,4,6,"[1,2,1,1]","[3,2,3,3,3,2]","[[0,1,2,3,4,5],[0,2],[0,2,3,4],[2,3]]",FEASIBLE,FEASIBLE,null,0.082968000,0.039601000,False
500771,5,4,"[1,2,1,2,2]","[3,2,3,2]","[[1],[0,1],[0,1,2,3],[0,1,2],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.124790000,0.060300000,False
500772,1,6,[1],"[3,1,2,2,3,2]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.006825000,0.020078000,False
500773,2,2,"[2,1]","[1,3]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.009512000,0.023460000,False
500774,5,5,"[1,3,1,1,1]","[3,3,3,1,3]","[[0,3],[0,1,2,3],[0,3],[3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.176334000,0.047737000,False
500775,6,5,"[1,1,1,1,3,3]","[2,2,1,2,2]","[[1,2,3,4],[1],[1,3,4],[3],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.344131000,0.081208000,False
500776,1,3,[2],"[1,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004981000,0.018560000,False
500777,5,4,"[2,2,1,1,2]","[3,2,1,3]","[[0,2],[0,2],[0,1,2,3],[0],[0,3]]",UNSAT,UNSAT,"[0,1]",0.023202000,0.072754000,False
500778,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.034243000,0.043869000,False
500779,4,5,"[1,2,1,2]","[1,2,3,3,3]","[[1,2],[0,1,4],[0,2,4],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.071306000,0.041035000,False
500780,5,3,"[2,1,2,2,3]","[1,3,3]","[[0,2],[0,1],[0,1],[0,2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.022083000,0.057920000,False
500781,7,3,"[3,1,1,1,1,1,1]","[1,3,2]","[[0,1,2],[1,2],[0,1,2],[1],[0,1],[2],[1]]",UNSAT,UNSAT,"[0,3,4,6]",0.258758000,0.081735000,False
500782,5,6,"[2,1,1,3,2]","[1,3,1,2,2,1]","[[2,3,5],[0,1,2,3,4,5],[3,5],[3,4,5],[1,2,3]]",UNSAT,UNSAT,"[0,2,3]",0.103656000,0.068999000,False
500783,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.025343000,0.039170000,False
500784,1,3,[2],"[2,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004815000,0.018420000,False
500785,7,7,"[3,2,1,2,1,1,2]","[2,2,1,2,3,2,3]","[[2,3,4,5,6],[0,1,2,3,4,5,6],[2,5],[0,1,2,5],[3],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.891969000,0.088660000,False
500786,6,4,"[1,2,3,3,1,2]","[3,2,3,2]","[[0],[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,1,3]]",UNSAT,UNSAT,"[0,1,2,3,5]",0.228205000,0.083641000,False
500787,3,6,"[2,2,3]","[3,3,1,2,2,1]","[[1,3],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.039020000,0.056639000,False
500788,1,6,[1],"[1,1,1,1,3,3]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.007201000,0.126346000,False
500789,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008200000,0.028654000,False
500790,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007294000,0.023927000,False
500791,6,4,"[1,3,2,2,2,2]","[3,2,3,1]","[[0,1,3],[0,2,3],[0,1,2],[0,1,2,3],[2,3],[0,3]]",UNSAT,UNSAT,"[1,4]",0.050495000,0.073763000,False
500792,2,3,"[3,1]","[1,3,3]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.011149000,0.024262000,False
