seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300624,3,3,"[1,1,1]","[3,3,2]","[[0,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.020454000,0.019962000,3,3,8,13,False
300625,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.015289000,0.027732000,2,4,7,9,False
300626,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009797000,0.034756000,1,6,9,13,False
300627,6,2,"[1,1,1,1,1,1]","[3,2]","[[0,1],[0,1],[0],[1],[1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.119099000,0.040911000,5,6,10,16,False
300628,4,4,"[3,3,1,1]","[1,3,3,2]","[[1,2,3],[1,2,3],[0],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.046825000,0.111392000,8,8,10,19,False
300629,1,4,[2],"[1,1,3,2]","[[2,3]]",FEASIBLE,FEASIBLE,null,0.004532000,0.013952000,2,2,7,7,False
300630,4,4,"[1,2,1,1]","[1,1,3,3]","[[2],[0,2,3],[0],[3]]",FEASIBLE,FEASIBLE,null,0.056013000,0.034133000,5,5,10,14,False
300631,3,2,"[1,1,1]","[3,1]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014336000,0.018673000,3,3,7,11,False
300632,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.049969000,0.033962000,3,6,9,13,False
300633,2,6,"[1,3]","[1,1,3,2,1,1]","[[4],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013895000,0.022165000,4,4,10,14,False
300634,1,4,[1],"[1,3,2,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004442000,0.012498000,1,1,7,8,False
300635,6,5,"[2,3,2,1,2,1]","[2,2,1,1,1]","[[0,1,2,3,4],[1,2,3,4],[3,4],[2],[0,2,4],[2]]",UNSAT,UNSAT,"[1,2]",0.041679000,0.056227000,7,11,13,27,False
300636,3,6,"[1,2,1]","[2,1,3,1,1,2]","[[0,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.030530000,0.029550000,4,4,11,24,False
300637,1,4,[1],"[1,1,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004361000,0.010974000,1,1,7,6,False
300638,1,5,[1],"[3,1,2,1,1]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.004699000,0.012791000,1,1,8,9,False
300639,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005411000,0.012891000,2,2,5,5,False
300640,5,3,"[1,1,1,1,1]","[3,2,1]","[[0],[2],[0,1,2],[0],[1]]",FEASIBLE,FEASIBLE,null,0.077661000,0.025654000,5,5,10,15,False
300641,1,2,[1],"[1,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003261000,0.009608000,1,1,5,4,False
300642,4,3,"[1,1,1,3]","[1,2,1]","[[0],[0],[0,1],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.012786000,0.034233000,4,6,9,14,False
300643,3,5,"[3,1,1]","[1,1,1,3,3]","[[0,1,2,3,4],[4],[2]]",FEASIBLE,FEASIBLE,null,0.030455000,0.054776000,5,5,10,15,False
300644,4,3,"[1,1,1,1]","[3,2,1]","[[0,2],[1,2],[0],[2]]",FEASIBLE,FEASIBLE,null,0.039034000,0.101870000,4,4,9,13,False
300645,3,3,"[2,1,1]","[2,1,2]","[[0,2],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.017977000,0.020986000,4,4,8,11,False
300646,6,6,"[2,1,3,1,3,1]","[1,3,2,1,2,3]","[[0,1,3,4,5],[0,1],[0,1,4],[5],[0,1,2,3,4,5],[1]]",FEASIBLE,FEASIBLE,null,0.302762000,0.082323000,11,11,14,30,False
300647,3,6,"[1,3,2]","[1,2,2,2,3,2]","[[0,1,2],[1,4,5],[1,3]]",FEASIBLE,FEASIBLE,null,0.030568000,0.028535000,6,6,11,17,False
300648,4,2,"[1,1,2,2]","[3,1]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015810000,0.034409000,4,6,8,13,False
300649,1,4,[1],"[2,3,2,1]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.004455000,0.013959000,1,1,7,8,False
300650,2,5,"[1,1]","[1,2,1,1,3]","[[4],[4]]",FEASIBLE,FEASIBLE,null,0.011815000,0.014897000,2,2,9,9,False
300651,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006566000,0.023273000,1,3,6,7,False
300652,5,2,"[1,1,2,1,1]","[3,3]","[[0,1],[0,1],[0,1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.073309000,0.041097000,6,6,9,16,False
300653,6,3,"[1,2,1,2,1,1]","[1,2,3]","[[0,1,2],[0,1,2],[0,1],[0,2],[0],[0,1,2]]",UNSAT,UNSAT,"[3,4]",0.043113000,0.051184000,6,8,11,23,False
300654,1,6,[1],"[2,1,1,1,2,1]",[[2]],FEASIBLE,FEASIBLE,null,0.005374000,0.012609000,1,1,9,8,False
300655,4,3,"[2,1,2,2]","[3,1,3]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.014992000,0.035574000,4,7,9,14,False
300656,1,3,[1],"[3,3,1]",[[2]],FEASIBLE,FEASIBLE,null,0.003802000,0.010769000,1,1,6,5,False
300657,5,5,"[1,1,2,1,1]","[2,1,3,3,2]","[[0,2,3,4],[0,1,2],[0,1,3,4],[1,3],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.118108000,0.036700000,6,6,12,26,False
300658,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002797000,0.009680000,1,1,4,3,False
300659,4,6,"[2,1,2,1]","[3,1,1,3,1,3]","[[1,4,5],[2,3,4,5],[1,4,5],[1,4]]",UNSAT,UNSAT,"[0,2,3]",0.057634000,0.055835000,5,6,12,22,False
300660,1,5,[2],"[2,1,3,3,1]","[[1,2,4]]",FEASIBLE,FEASIBLE,null,0.085096000,0.015571000,2,2,8,9,False
300661,6,2,"[1,1,1,1,2,1]","[1,3]","[[0],[0,1],[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,4]",0.018343000,0.041922000,4,7,10,18,False
300662,2,6,"[1,1]","[2,2,1,3,3,1]","[[4],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.013979000,0.018043000,2,2,10,13,False
300663,4,5,"[2,1,1,2]","[2,2,2,2,2]","[[1,3],[3],[1,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056161000,0.030536000,6,6,11,20,False
300664,1,3,[2],"[2,2,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.003835000,0.013017000,2,2,6,6,False
300665,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009330000,0.032925000,1,6,9,13,False
300666,3,2,"[1,1,1]","[1,1]","[[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.013915000,0.028857000,2,3,7,11,False
300667,6,4,"[2,3,1,2,3,2]","[3,3,2,1]","[[0,2],[0,1,2,3],[0],[0,1,3],[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2,4]",0.129694000,0.061719000,9,13,12,28,False
300668,2,4,"[2,1]","[1,1,3,1]","[[0,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.010692000,0.021150000,3,3,8,13,False
300669,5,6,"[3,1,3,1,3]","[3,2,2,2,1,2]","[[0,1,2,3,5],[0,2,3,4],[0,1,2,3,4,5],[0,2,3,4,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.151653000,0.064685000,11,11,13,35,False
300670,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019871000,0.028596000,3,4,7,9,False
300671,5,4,"[2,1,2,2,1]","[2,2,1,1]","[[0,1,2,3],[0,2],[0,2],[1,2],[1]]",UNSAT,UNSAT,"[2,3]",0.037728000,0.058089000,6,8,11,20,False
300672,3,5,"[1,2,2]","[3,1,2,2,3]","[[0,1,2,3,4],[1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.026410000,0.030005000,5,5,10,18,False
300673,5,3,"[1,3,1,1,1]","[2,3,2]","[[0],[0,1,2],[0],[1,2],[1]]",UNSAT,UNSAT,"[0,1,2]",0.038266000,0.113935000,6,7,10,16,False
300674,6,4,"[2,2,2,2,1,1]","[2,3,1,1]","[[0,1],[0,1,3],[0,3],[0,1,2,3],[3],[1]]",UNSAT,UNSAT,"[2,4]",0.048379000,0.051369000,7,10,12,23,False
300675,2,3,"[1,1]","[1,3,3]","[[1],[0]]",FEASIBLE,FEASIBLE,null,0.008930000,0.014322000,2,2,7,7,False
300676,2,6,"[3,3]","[3,3,3,1,1,1]","[[0,1,2,3,4,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.013942000,0.027765000,6,6,10,18,False
300677,2,4,"[3,1]","[3,1,2,3]","[[0,1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.010484000,0.021329000,4,4,8,12,False
300678,6,4,"[2,1,1,2,2,1]","[1,3,2,3]","[[0,2,3],[0,1,2],[0,1,2,3],[0,1,2,3],[2,3],[0]]",FEASIBLE,FEASIBLE,null,0.199061000,0.066537000,9,9,12,27,False
300679,2,6,"[2,1]","[2,1,1,1,1,2]","[[0,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,null,0.014048000,0.020742000,3,3,10,15,False
300680,6,2,"[1,2,1,1,1,1]","[1,2]","[[1],[0,1],[1],[1],[1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.038778000,0.036650000,3,7,10,15,False
300681,6,2,"[1,2,2,1,2,2]","[2,3]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2,4]",0.059439000,0.046049000,5,10,10,20,False
300682,3,2,"[2,2,2]","[2,2]","[[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.013912000,0.031911000,4,6,7,11,False
300683,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002653000,0.009807000,1,1,4,3,False
300684,6,3,"[2,1,1,3,1,3]","[3,1,3]","[[0,1],[0,2],[2],[0,1,2],[0],[0,1,2]]",UNSAT,UNSAT,"[0,3]",0.021037000,0.050625000,7,11,11,21,False
300685,2,6,"[3,2]","[2,3,1,3,2,2]","[[0,4,5],[0,4,5]]",FEASIBLE,FEASIBLE,null,0.013672000,0.033890000,5,5,10,14,False
300686,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008832000,0.030121000,1,5,8,11,False
300687,1,6,[1],"[2,1,2,3,1,2]","[[2,3,5]]",FEASIBLE,FEASIBLE,null,0.005487000,0.015024000,1,1,9,10,False
300688,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009315000,0.110829000,1,6,9,13,False
300689,6,4,"[1,2,2,2,1,2]","[1,1,1,1]","[[1],[0,1,2,3],[1,3],[2,3],[0,1,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,2]",0.023279000,0.053236000,4,10,12,26,False
300690,1,4,[3],"[1,2,3,1]","[[1,2,3]]",FEASIBLE,FEASIBLE,null,0.004331000,0.016336000,3,3,7,8,False
300691,4,2,"[1,1,1,1]","[3,3]","[[0],[0],[0],[1]]",FEASIBLE,FEASIBLE,null,0.028832000,0.019850000,4,4,8,10,False
300692,5,5,"[1,1,1,3,2]","[1,2,3,1,1]","[[0],[1],[0,1,2,3,4],[0,1,2,3,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.113814000,0.052516000,8,8,12,24,False
300693,1,3,[1],"[1,1,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003791000,0.011895000,1,1,6,7,False
300694,6,2,"[1,1,1,1,1,2]","[3,2]","[[1],[0],[0],[0],[0],[0,1]]",UNSAT,UNSAT,"[1,2,3,4]",0.094778000,0.038509000,5,7,10,15,False
300695,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.010548000,0.024766000,2,3,6,7,False
300696,6,6,"[1,3,1,2,1,2]","[3,3,2,3,3,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[3],[0,2,3,4,5],[2],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.286655000,0.069070000,10,10,14,36,False
300697,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.010321000,0.016694000,3,3,6,7,False
300698,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.050955000,0.035649000,3,6,9,13,False
300699,3,2,"[1,1,1]","[2,1]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014299000,0.020325000,3,3,7,11,False
300700,4,2,"[1,2,2,1]","[2,2]","[[1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.024996000,0.046901000,4,6,8,12,False
300701,1,2,[1],"[3,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003613000,0.011361000,1,1,5,4,False
300702,1,5,[3],"[2,3,3,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004750000,0.023201000,3,3,8,9,False
300703,4,3,"[2,1,2,1]","[3,1,2]","[[0,1,2],[0,1,2],[0,2],[2]]",FEASIBLE,FEASIBLE,null,0.038550000,0.028301000,6,6,9,16,False
300704,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005632000,0.113046000,2,2,5,5,False
300705,5,6,"[2,1,2,1,1]","[2,2,3,3,3,2]","[[0,1,2,3,4,5],[3,4,5],[0,1,2,3,4,5],[2,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.155135000,0.047461000,7,7,13,33,False
300706,6,3,"[1,1,2,2,1,3]","[3,2,2]","[[0,1,2],[0],[0,1,2],[1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[2,3,5]",0.097390000,0.056975000,7,10,11,23,False
300707,1,2,[1],"[1,3]",[[1]],FEASIBLE,FEASIBLE,null,0.003229000,0.010417000,1,1,5,4,False
300708,4,5,"[1,1,1,2]","[3,1,1,3,3]","[[2],[2,3,4],[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.055219000,0.030349000,5,5,11,22,False
300709,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005465000,0.019301000,1,2,5,5,False
300710,6,2,"[1,2,1,2,1,1]","[3,3]","[[0],[0,1],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.108433000,0.055524000,6,8,10,18,False
300711,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007037000,0.024108000,1,3,6,7,False
300712,6,6,"[1,1,1,2,1,1]","[2,3,3,3,2,1]","[[0,1,2,3,4,5],[1,5],[0],[0,1,2,4,5],[1,2,5],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.309487000,0.043170000,7,7,14,33,False
300713,5,6,"[3,3,2,1,1]","[2,3,1,2,2,1]","[[0,1,2,3,4,5],[1,2,5],[0,2,3],[0,2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.135478000,0.059728000,10,10,13,31,False
300714,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002692000,0.009505000,1,1,4,3,False
300715,5,3,"[2,3,2,3,2]","[1,2,1]","[[0,2],[0,1,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1]",0.014405000,0.046398000,4,12,10,21,False
300716,5,6,"[1,2,1,3,1]","[2,2,2,3,3,2]","[[2],[0,2,3,4],[4],[0,2,5],[3]]",FEASIBLE,FEASIBLE,null,0.134507000,0.045498000,8,8,13,21,False
300717,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019678000,0.028289000,3,4,7,9,False
300718,5,2,"[1,2,2,1,1]","[3,1]","[[0],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[1,2]",0.017946000,0.037996000,4,7,9,15,False
300719,6,3,"[2,1,3,2,1,2]","[1,3,3]","[[1,2],[0,1,2],[0,1,2],[0,1,2],[0,2],[0,1]]",UNSAT,UNSAT,"[2,5]",0.041317000,0.053430000,7,11,11,24,False
300720,2,6,"[1,1]","[2,1,3,3,3,2]","[[1],[0,4]]",FEASIBLE,FEASIBLE,null,0.013155000,0.016542000,2,2,10,11,False
300721,3,4,"[1,2,1]","[2,2,3,3]","[[0,1,2,3],[0,1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.021934000,0.025277000,4,4,9,17,False
300722,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.025925000,0.035945000,2,6,9,13,False
300723,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007579000,0.028303000,1,4,7,9,False
300724,2,2,"[1,1]","[3,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.007535000,0.015281000,2,2,6,7,False
300725,2,5,"[3,2]","[2,2,3,2,1]","[[1,2,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012558000,0.025368000,5,5,9,14,False
300726,2,3,"[1,2]","[1,2,3]","[[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.009495000,0.025050000,2,3,7,8,False
300727,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002730000,0.009893000,1,1,4,3,False
300728,5,6,"[3,2,2,3,1]","[1,3,2,2,1,2]","[[0,1,3,4],[1,2,3,4],[0,1,3,4,5],[0,1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.167631000,0.075578000,11,11,13,31,False
300729,4,3,"[2,2,3,1]","[1,2,3]","[[0,1],[0,1,2],[0,1,2],[2]]",UNSAT,UNSAT,"[0,2]",0.016434000,0.043274000,6,8,9,16,False
300730,4,5,"[3,3,1,2]","[2,2,2,3,2]","[[0,1,2,3,4],[1,2,3],[2,3,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.060300000,0.041935000,9,9,11,24,False
300731,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054867000,0.038547000,3,6,9,13,False
300732,6,4,"[1,1,2,1,1,3]","[1,1,1,3]","[[1],[0,1,2],[0,1,2],[1,3],[0,1,2,3],[1,2,3]]",UNSAT,UNSAT,"[0,5]",0.035246000,0.140703000,6,9,12,26,False
300733,2,2,"[1,1]","[3,2]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.007822000,0.015860000,2,2,6,7,False
300734,5,3,"[1,2,2,1,1]","[1,3,3]","[[2],[0,1,2],[0,2],[1,2],[1]]",FEASIBLE,FEASIBLE,null,0.128011000,0.070039000,7,7,10,17,False
300735,1,5,[3],"[1,1,3,1,1]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.008652000,0.029258000,3,3,8,9,False
300736,2,3,"[2,1]","[3,3,2]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.014899000,0.029664000,3,3,7,9,False
300737,5,2,"[1,1,1,1,1]","[2,3]","[[1],[0],[0],[1],[0]]",UNSAT,UNSAT,"[1,2,4]",0.072378000,0.054273000,4,5,9,12,False
300738,4,3,"[3,3,2,1]","[2,2,1]","[[0,1,2],[0,1,2],[0,1,2],[2]]",UNSAT,UNSAT,"[0,1]",0.022480000,0.074435000,5,9,9,17,False
300739,2,5,"[1,2]","[1,1,1,2,1]","[[0,1,2,3,4],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.020961000,0.036600000,3,3,9,15,False
300740,2,6,"[2,1]","[1,1,3,2,1,2]","[[0,1,2,3,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.026436000,0.036692000,3,3,10,15,False
300741,6,4,"[2,3,2,3,1,2]","[2,1,3,3]","[[1,3],[0,1,2,3],[1,2],[0,2,3],[0,1,3],[2,3]]",UNSAT,UNSAT,"[0,2]",0.041870000,0.104679000,9,13,12,26,False
300742,3,6,"[2,3,3]","[1,2,2,1,2,3]","[[0,1,2,3,4,5],[2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.053468000,0.063321000,8,8,11,24,False
300743,1,6,[1],"[1,3,1,2,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009430000,0.023332000,1,1,9,10,False
300744,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.068401000,0.036919000,3,6,9,13,False
300745,2,4,"[2,1]","[1,2,3,1]","[[0,1,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.010828000,0.021345000,3,3,8,11,False
300746,4,2,"[1,2,1,2]","[1,2]","[[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,3]",0.016535000,0.036996000,3,6,8,14,False
300747,3,2,"[1,1,2]","[1,2]","[[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.010439000,0.114140000,3,4,7,10,False
300748,5,6,"[1,1,3,1,2]","[1,1,2,2,2,2]","[[0,1,2,4,5],[0,2,5],[0,1,2,3,4,5],[0,3],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.139376000,0.055675000,8,8,13,30,False
300749,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021309000,0.030606000,2,5,8,11,False
300750,3,3,"[2,2,1]","[2,1,2]","[[1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2]",0.018485000,0.034069000,4,5,8,13,False
300751,1,2,[2],"[1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003275000,0.013179000,2,2,5,5,False
300752,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.019887000,0.029971000,2,5,8,11,False
300753,6,2,"[1,1,1,1,1,2]","[3,2]","[[0],[1],[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,3,4,5]",0.092575000,0.039883000,5,7,10,16,False
300754,3,3,"[1,1,2]","[1,2,2]","[[1],[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.018470000,0.020312000,4,4,8,10,False
300755,6,2,"[1,1,1,1,1,2]","[1,1]","[[1],[1],[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.036203000,0.098390000,2,7,10,16,False
300756,5,3,"[3,1,2,1,1]","[3,1,3]","[[0,1,2],[1],[0,2],[0,2],[0,2]]",UNSAT,UNSAT,"[0,1]",0.015206000,0.041469000,7,8,10,18,False
300757,3,4,"[2,2,2]","[3,3,3,2]","[[0,1,2,3],[2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.022455000,0.027436000,6,6,9,16,False
300758,5,3,"[3,2,1,2,3]","[3,3,3]","[[0,1,2],[0,1,2],[2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1,3,4]",0.071041000,0.052239000,9,11,10,21,False
300759,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006469000,0.022933000,1,3,6,7,False
300760,1,6,[3],"[2,2,1,3,3,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005396000,0.018887000,3,3,9,12,False
300761,4,3,"[1,3,1,1]","[3,1,3]","[[0],[0,1,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.037246000,0.055309000,6,6,9,16,False
300762,6,3,"[2,1,2,1,1,1]","[1,1,3]","[[0,2],[0,2],[0,2],[0,1,2],[1,2],[0,1]]",UNSAT,UNSAT,"[0,2]",0.030706000,0.203820000,5,8,11,22,False
300763,4,3,"[2,2,3,1]","[2,1,2]","[[1,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,2]",0.024401000,0.066452000,5,8,9,17,False
300764,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.008729000,0.020947000,2,2,5,5,False
300765,1,5,[2],"[1,3,3,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.007675000,0.022791000,2,2,8,8,False
300766,6,2,"[2,1,1,1,1,2]","[3,1]","[[0,1],[1],[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.021321000,0.065035000,4,8,10,17,False
300767,2,5,"[2,2]","[1,1,2,1,1]","[[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.018945000,0.035909000,4,4,9,16,False
300768,1,3,[1],"[2,3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.003767000,0.010436000,1,1,6,5,False
300769,3,5,"[3,1,1]","[1,1,2,1,2]","[[0,1,2,3,4],[2,3],[4]]",FEASIBLE,FEASIBLE,null,0.026361000,0.025067000,5,5,10,16,False
300770,6,6,"[3,2,2,1,2,1]","[3,2,3,2,3,1]","[[0,1,2,4],[1,3,5],[0,1,2,3,4,5],[1],[0,5],[3]]",FEASIBLE,FEASIBLE,null,0.298088000,0.057566000,11,11,14,29,False
300771,6,3,"[2,1,3,2,1,1]","[1,3,1]","[[0,1,2],[2],[0,1,2],[0,1,2],[1],[0]]",UNSAT,UNSAT,"[0,2]",0.019292000,0.050098000,5,10,11,21,False
300772,2,2,"[1,2]","[2,3]","[[1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007220000,0.016731000,3,3,6,7,False
300773,5,3,"[2,1,1,1,1]","[2,3,3]","[[0,2],[2],[0],[1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.078712000,0.028088000,6,6,10,16,False
300774,4,5,"[2,3,1,1]","[2,2,1,3,2]","[[0,1,2,3,4],[1,2,4],[0,1,2,3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.055637000,0.037167000,7,7,11,26,False
300775,2,5,"[3,3]","[1,2,3,1,3]","[[0,1,2,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.012147000,0.027524000,6,6,9,15,False
300776,1,5,[1],"[3,1,2,3,2]","[[1,4]]",FEASIBLE,FEASIBLE,null,0.004915000,0.012287000,1,1,8,8,False
300777,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.050577000,0.114134000,3,6,9,13,False
300778,4,4,"[1,2,1,2]","[1,1,2,2]","[[3],[0,1,2,3],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.046497000,0.030586000,6,6,10,18,False
300779,2,4,"[1,1]","[2,2,2,1]","[[0],[2,3]]",FEASIBLE,FEASIBLE,null,0.010703000,0.015746000,2,2,8,9,False
300780,2,6,"[2,3]","[1,3,1,1,2,3]","[[3,4],[0,1,5]]",FEASIBLE,FEASIBLE,null,0.013640000,0.023213000,5,5,10,13,False
