seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300624,3,3,"[1,1,1]","[3,3,2]","[[0,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.018702000,0.020205000,3,3,8,13,False
300625,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.015885000,0.027827000,2,4,7,9,False
300626,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010036000,0.035551000,1,6,9,13,False
300627,6,2,"[1,1,1,1,1,1]","[3,2]","[[0,1],[0,1],[0],[1],[1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.124460000,0.122072000,5,6,10,16,False
300628,4,4,"[3,3,1,1]","[1,3,3,2]","[[1,2,3],[1,2,3],[0],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.048112000,0.034802000,8,8,10,19,False
300629,1,4,[2],"[1,1,3,2]","[[2,3]]",FEASIBLE,FEASIBLE,null,0.004500000,0.014579000,2,2,7,7,False
300630,4,4,"[1,2,1,1]","[1,1,3,3]","[[2],[0,2,3],[0],[3]]",FEASIBLE,FEASIBLE,null,0.047426000,0.033878000,5,5,10,14,False
300631,3,2,"[1,1,1]","[3,1]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014508000,0.019285000,3,3,7,11,False
300632,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.051500000,0.035639000,3,6,9,13,False
300633,2,6,"[1,3]","[1,1,3,2,1,1]","[[4],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.014686000,0.023673000,4,4,10,14,False
300634,1,4,[1],"[1,3,2,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004590000,0.012941000,1,1,7,8,False
300635,6,5,"[2,3,2,1,2,1]","[2,2,1,1,1]","[[0,1,2,3,4],[1,2,3,4],[3,4],[2],[0,2,4],[2]]",UNSAT,UNSAT,"[1,2]",0.044079000,0.057318000,7,11,13,27,False
300636,3,6,"[1,2,1]","[2,1,3,1,1,2]","[[0,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.031292000,0.030710000,4,4,11,24,False
300637,1,4,[1],"[1,1,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004432000,0.011293000,1,1,7,6,False
300638,1,5,[1],"[3,1,2,1,1]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.005016000,0.013141000,1,1,8,9,False
300639,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005639000,0.013646000,2,2,5,5,False
300640,5,3,"[1,1,1,1,1]","[3,2,1]","[[0],[2],[0,1,2],[0],[1]]",FEASIBLE,FEASIBLE,null,0.080067000,0.026900000,5,5,10,15,False
300641,1,2,[1],"[1,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003480000,0.010787000,1,1,5,4,False
300642,4,3,"[1,1,1,3]","[1,2,1]","[[0],[0],[0,1],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.013337000,0.037092000,4,6,9,14,False
300643,3,5,"[3,1,1]","[1,1,1,3,3]","[[0,1,2,3,4],[4],[2]]",FEASIBLE,FEASIBLE,null,0.027086000,0.113465000,5,5,10,15,False
300644,4,3,"[1,1,1,1]","[3,2,1]","[[0,2],[1,2],[0],[2]]",FEASIBLE,FEASIBLE,null,0.038464000,0.023318000,4,4,9,13,False
300645,3,3,"[2,1,1]","[2,1,2]","[[0,2],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.019241000,0.022083000,4,4,8,11,False
300646,6,6,"[2,1,3,1,3,1]","[1,3,2,1,2,3]","[[0,1,3,4,5],[0,1],[0,1,4],[5],[0,1,2,3,4,5],[1]]",FEASIBLE,FEASIBLE,null,0.311684000,0.084938000,11,11,14,30,False
300647,3,6,"[1,3,2]","[1,2,2,2,3,2]","[[0,1,2],[1,4,5],[1,3]]",FEASIBLE,FEASIBLE,null,0.031406000,0.029151000,6,6,11,17,False
300648,4,2,"[1,1,2,2]","[3,1]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015674000,0.034377000,4,6,8,13,False
300649,1,4,[1],"[2,3,2,1]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.004574000,0.013198000,1,1,7,8,False
300650,2,5,"[1,1]","[1,2,1,1,3]","[[4],[4]]",FEASIBLE,FEASIBLE,null,0.012290000,0.015871000,2,2,9,9,False
300651,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006671000,0.037319000,1,3,6,7,False
300652,5,2,"[1,1,2,1,1]","[3,3]","[[0,1],[0,1],[0,1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.060139000,0.039555000,6,6,9,16,False
300653,6,3,"[1,2,1,2,1,1]","[1,2,3]","[[0,1,2],[0,1,2],[0,1],[0,2],[0],[0,1,2]]",UNSAT,UNSAT,"[3,4]",0.045100000,0.052549000,6,8,11,23,False
300654,1,6,[1],"[2,1,1,1,2,1]",[[2]],FEASIBLE,FEASIBLE,null,0.005559000,0.013018000,1,1,9,8,False
300655,4,3,"[2,1,2,2]","[3,1,3]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.015904000,0.037088000,4,7,9,14,False
300656,1,3,[1],"[3,3,1]",[[2]],FEASIBLE,FEASIBLE,null,0.004136000,0.011203000,1,1,6,5,False
300657,5,5,"[1,1,2,1,1]","[2,1,3,3,2]","[[0,2,3,4],[0,1,2],[0,1,3,4],[1,3],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.150405000,0.040426000,6,6,12,26,False
300658,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002924000,0.012544000,1,1,4,3,False
300659,4,6,"[2,1,2,1]","[3,1,1,3,1,3]","[[1,4,5],[2,3,4,5],[1,4,5],[1,4]]",UNSAT,UNSAT,"[0,2,3]",0.058821000,0.141735000,5,6,12,22,False
300660,1,5,[2],"[2,1,3,3,1]","[[1,2,4]]",FEASIBLE,FEASIBLE,null,0.005215000,0.015596000,2,2,8,9,False
300661,6,2,"[1,1,1,1,2,1]","[1,3]","[[0],[0,1],[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,4]",0.018833000,0.044471000,4,7,10,18,False
300662,2,6,"[1,1]","[2,2,1,3,3,1]","[[4],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.014276000,0.018536000,2,2,10,13,False
300663,4,5,"[2,1,1,2]","[2,2,2,2,2]","[[1,3],[3],[1,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056779000,0.034667000,6,6,11,20,False
300664,1,3,[2],"[2,2,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004187000,0.013678000,2,2,6,6,False
300665,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009679000,0.041857000,1,6,9,13,False
300666,3,2,"[1,1,1]","[1,1]","[[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.014733000,0.030129000,2,3,7,11,False
300667,6,4,"[2,3,1,2,3,2]","[3,3,2,1]","[[0,2],[0,1,2,3],[0],[0,1,3],[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2,4]",0.132362000,0.084658000,9,13,12,28,False
300668,2,4,"[2,1]","[1,1,3,1]","[[0,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.010867000,0.021341000,3,3,8,13,False
300669,5,6,"[3,1,3,1,3]","[3,2,2,2,1,2]","[[0,1,2,3,5],[0,2,3,4],[0,1,2,3,4,5],[0,2,3,4,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.138700000,0.070235000,11,11,13,35,False
300670,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.021161000,0.028881000,3,4,7,9,False
300671,5,4,"[2,1,2,2,1]","[2,2,1,1]","[[0,1,2,3],[0,2],[0,2],[1,2],[1]]",UNSAT,UNSAT,"[2,3]",0.039680000,0.066152000,6,8,11,20,False
300672,3,5,"[1,2,2]","[3,1,2,2,3]","[[0,1,2,3,4],[1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.028192000,0.028804000,5,5,10,18,False
300673,5,3,"[1,3,1,1,1]","[2,3,2]","[[0],[0,1,2],[0],[1,2],[1]]",UNSAT,UNSAT,"[0,1,2]",0.039023000,0.038986000,6,7,10,16,False
300674,6,4,"[2,2,2,2,1,1]","[2,3,1,1]","[[0,1],[0,1,3],[0,3],[0,1,2,3],[3],[1]]",UNSAT,UNSAT,"[2,4]",0.050390000,0.053654000,7,10,12,23,False
300675,2,3,"[1,1]","[1,3,3]","[[1],[0]]",FEASIBLE,FEASIBLE,null,0.020037000,0.015141000,2,2,7,7,False
300676,2,6,"[3,3]","[3,3,3,1,1,1]","[[0,1,2,3,4,5],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.014132000,0.029249000,6,6,10,18,False
300677,2,4,"[3,1]","[3,1,2,3]","[[0,1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.010854000,0.030444000,4,4,8,12,False
300678,6,4,"[2,1,1,2,2,1]","[1,3,2,3]","[[0,2,3],[0,1,2],[0,1,2,3],[0,1,2,3],[2,3],[0]]",FEASIBLE,FEASIBLE,null,0.205829000,0.068916000,9,9,12,27,False
300679,2,6,"[2,1]","[2,1,1,1,1,2]","[[0,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,null,0.014210000,0.021447000,3,3,10,15,False
300680,6,2,"[1,2,1,1,1,1]","[1,2]","[[1],[0,1],[1],[1],[1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.039723000,0.038441000,3,7,10,15,False
300681,6,2,"[1,2,2,1,2,2]","[2,3]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2,4]",0.072652000,0.049070000,5,10,10,20,False
300682,3,2,"[2,2,2]","[2,2]","[[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.014373000,0.033567000,4,6,7,11,False
300683,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002844000,0.010222000,1,1,4,3,False
300684,6,3,"[2,1,1,3,1,3]","[3,1,3]","[[0,1],[0,2],[2],[0,1,2],[0],[0,1,2]]",UNSAT,UNSAT,"[0,3]",0.022426000,0.051731000,7,11,11,21,False
300685,2,6,"[3,2]","[2,3,1,3,2,2]","[[0,4,5],[0,4,5]]",FEASIBLE,FEASIBLE,null,0.013965000,0.024662000,5,5,10,14,False
300686,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008945000,0.030675000,1,5,8,11,False
300687,1,6,[1],"[2,1,2,3,1,2]","[[2,3,5]]",FEASIBLE,FEASIBLE,null,0.005824000,0.095677000,1,1,9,10,False
300688,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009780000,0.033991000,1,6,9,13,False
300689,6,4,"[1,2,2,2,1,2]","[1,1,1,1]","[[1],[0,1,2,3],[1,3],[2,3],[0,1,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,2]",0.023987000,0.055561000,4,10,12,26,False
300690,1,4,[3],"[1,2,3,1]","[[1,2,3]]",FEASIBLE,FEASIBLE,null,0.004540000,0.016817000,3,3,7,8,False
300691,4,2,"[1,1,1,1]","[3,3]","[[0],[0],[0],[1]]",FEASIBLE,FEASIBLE,null,0.029064000,0.020866000,4,4,8,10,False
300692,5,5,"[1,1,1,3,2]","[1,2,3,1,1]","[[0],[1],[0,1,2,3,4],[0,1,2,3,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.118840000,0.054072000,8,8,12,24,False
300693,1,3,[1],"[1,1,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003948000,0.012620000,1,1,6,7,False
300694,6,2,"[1,1,1,1,1,2]","[3,2]","[[1],[0],[0],[0],[0],[0,1]]",UNSAT,UNSAT,"[1,2,3,4]",0.097012000,0.039396000,5,7,10,15,False
300695,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.010462000,0.024895000,2,3,6,7,False
300696,6,6,"[1,3,1,2,1,2]","[3,3,2,3,3,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[3],[0,2,3,4,5],[2],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.290017000,0.068343000,10,10,14,36,False
300697,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.012211000,0.017852000,3,3,6,7,False
300698,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.053809000,0.036375000,3,6,9,13,False
300699,3,2,"[1,1,1]","[2,1]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014851000,0.020485000,3,3,7,11,False
300700,4,2,"[1,2,2,1]","[2,2]","[[1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.025000000,0.047922000,4,6,8,12,False
300701,1,2,[1],"[3,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003964000,0.011670000,1,1,5,4,False
300702,1,5,[3],"[2,3,3,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005308000,0.019302000,3,3,8,9,False
300703,4,3,"[2,1,2,1]","[3,1,2]","[[0,1,2],[0,1,2],[0,2],[2]]",FEASIBLE,FEASIBLE,null,0.039996000,0.126203000,6,6,9,16,False
300704,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006136000,0.014108000,2,2,5,5,False
300705,5,6,"[2,1,2,1,1]","[2,2,3,3,3,2]","[[0,1,2,3,4,5],[3,4,5],[0,1,2,3,4,5],[2,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.144378000,0.044097000,7,7,13,33,False
300706,6,3,"[1,1,2,2,1,3]","[3,2,2]","[[0,1,2],[0],[0,1,2],[1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[2,3,5]",0.098657000,0.055866000,7,10,11,23,False
300707,1,2,[1],"[1,3]",[[1]],FEASIBLE,FEASIBLE,null,0.003663000,0.011246000,1,1,5,4,False
300708,4,5,"[1,1,1,2]","[3,1,1,3,3]","[[2],[2,3,4],[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.058405000,0.032790000,5,5,11,22,False
300709,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005811000,0.021298000,1,2,5,5,False
300710,6,2,"[1,2,1,2,1,1]","[3,3]","[[0],[0,1],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.110458000,0.047614000,6,8,10,18,False
300711,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007087000,0.024881000,1,3,6,7,False
300712,6,6,"[1,1,1,2,1,1]","[2,3,3,3,2,1]","[[0,1,2,3,4,5],[1,5],[0],[0,1,2,4,5],[1,2,5],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.365327000,0.049944000,7,7,14,33,False
300713,5,6,"[3,3,2,1,1]","[2,3,1,2,2,1]","[[0,1,2,3,4,5],[1,2,5],[0,2,3],[0,2],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.145158000,0.063366000,10,10,13,31,False
300714,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003151000,0.010746000,1,1,4,3,False
300715,5,3,"[2,3,2,3,2]","[1,2,1]","[[0,2],[0,1,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1]",0.015831000,0.056866000,4,12,10,21,False
300716,5,6,"[1,2,1,3,1]","[2,2,2,3,3,2]","[[2],[0,2,3,4],[4],[0,2,5],[3]]",FEASIBLE,FEASIBLE,null,0.143799000,0.134591000,8,8,13,21,False
300717,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.021645000,0.030135000,3,4,7,9,False
300718,5,2,"[1,2,2,1,1]","[3,1]","[[0],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[1,2]",0.019903000,0.041034000,4,7,9,15,False
300719,6,3,"[2,1,3,2,1,2]","[1,3,3]","[[1,2],[0,1,2],[0,1,2],[0,1,2],[0,2],[0,1]]",UNSAT,UNSAT,"[2,5]",0.044245000,0.061064000,7,11,11,24,False
300720,2,6,"[1,1]","[2,1,3,3,3,2]","[[1],[0,4]]",FEASIBLE,FEASIBLE,null,0.014358000,0.017900000,2,2,10,11,False
300721,3,4,"[1,2,1]","[2,2,3,3]","[[0,1,2,3],[0,1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.023384000,0.026546000,4,4,9,17,False
300722,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.028054000,0.035783000,2,6,9,13,False
300723,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007864000,0.027981000,1,4,7,9,False
300724,2,2,"[1,1]","[3,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.007818000,0.015366000,2,2,6,7,False
300725,2,5,"[3,2]","[2,2,3,2,1]","[[1,2,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013292000,0.026153000,5,5,9,14,False
300726,2,3,"[1,2]","[1,2,3]","[[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.009251000,0.025371000,2,3,7,8,False
300727,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003014000,0.010432000,1,1,4,3,False
300728,5,6,"[3,2,2,3,1]","[1,3,2,2,1,2]","[[0,1,3,4],[1,2,3,4],[0,1,3,4,5],[0,1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.145379000,0.067083000,11,11,13,31,False
300729,4,3,"[2,2,3,1]","[1,2,3]","[[0,1],[0,1,2],[0,1,2],[2]]",UNSAT,UNSAT,"[0,2]",0.016103000,0.042184000,6,8,9,16,False
300730,4,5,"[3,3,1,2]","[2,2,2,3,2]","[[0,1,2,3,4],[1,2,3],[2,3,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.059260000,0.044855000,9,9,11,24,False
300731,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054412000,0.121142000,3,6,9,13,False
300732,6,4,"[1,1,2,1,1,3]","[1,1,1,3]","[[1],[0,1,2],[0,1,2],[1,3],[0,1,2,3],[1,2,3]]",UNSAT,UNSAT,"[0,5]",0.034497000,0.056422000,6,9,12,26,False
300733,2,2,"[1,1]","[3,2]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.007938000,0.015479000,2,2,6,7,False
300734,5,3,"[1,2,2,1,1]","[1,3,3]","[[2],[0,1,2],[0,2],[1,2],[1]]",FEASIBLE,FEASIBLE,null,0.082671000,0.057497000,7,7,10,17,False
300735,1,5,[3],"[1,1,3,1,1]","[[0,1,4]]",FEASIBLE,FEASIBLE,null,0.005429000,0.018387000,3,3,8,9,False
300736,2,3,"[2,1]","[3,3,2]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.009221000,0.018527000,3,3,7,9,False
300737,5,2,"[1,1,1,1,1]","[2,3]","[[1],[0],[0],[1],[0]]",UNSAT,UNSAT,"[1,2,4]",0.043915000,0.034191000,4,5,9,12,False
300738,4,3,"[3,3,2,1]","[2,2,1]","[[0,1,2],[0,1,2],[0,1,2],[2]]",UNSAT,UNSAT,"[0,1]",0.013773000,0.045187000,5,9,9,17,False
300739,2,5,"[1,2]","[1,1,1,2,1]","[[0,1,2,3,4],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.012807000,0.022350000,3,3,9,15,False
300740,2,6,"[2,1]","[1,1,3,2,1,2]","[[0,1,2,3,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.014272000,0.022452000,3,3,10,15,False
300741,6,4,"[2,3,2,3,1,2]","[2,1,3,3]","[[1,3],[0,1,2,3],[1,2],[0,2,3],[0,1,3],[2,3]]",UNSAT,UNSAT,"[0,2]",0.025054000,0.063506000,9,13,12,26,False
300742,3,6,"[2,3,3]","[1,2,2,1,2,3]","[[0,1,2,3,4,5],[2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.032672000,0.039656000,8,8,11,24,False
300743,1,6,[1],"[1,3,1,2,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005925000,0.014476000,1,1,9,10,False
300744,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054068000,0.037514000,3,6,9,13,False
300745,2,4,"[2,1]","[1,2,3,1]","[[0,1,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.011145000,0.021414000,3,3,8,11,False
300746,4,2,"[1,2,1,2]","[1,2]","[[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,3]",0.018866000,0.134630000,3,6,8,14,False
300747,3,2,"[1,1,2]","[1,2]","[[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.011530000,0.030759000,3,4,7,10,False
300748,5,6,"[1,1,3,1,2]","[1,1,2,2,2,2]","[[0,1,2,4,5],[0,2,5],[0,1,2,3,4,5],[0,3],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.146063000,0.060557000,8,8,13,30,False
300749,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021677000,0.033202000,2,5,8,11,False
300750,3,3,"[2,2,1]","[2,1,2]","[[1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2]",0.019881000,0.036750000,4,5,8,13,False
300751,1,2,[2],"[1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003576000,0.014122000,2,2,5,5,False
300752,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021648000,0.033019000,2,5,8,11,False
300753,6,2,"[1,1,1,1,1,2]","[3,2]","[[0],[1],[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,3,4,5]",0.102072000,0.044173000,5,7,10,16,False
300754,3,3,"[1,1,2]","[1,2,2]","[[1],[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.020293000,0.022147000,4,4,8,10,False
300755,6,2,"[1,1,1,1,1,2]","[1,1]","[[1],[1],[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014313000,0.040428000,2,7,10,16,False
300756,5,3,"[3,1,2,1,1]","[3,1,3]","[[0,1,2],[1],[0,2],[0,2],[0,2]]",UNSAT,UNSAT,"[0,1]",0.016131000,0.045300000,7,8,10,18,False
300757,3,4,"[2,2,2]","[3,3,3,2]","[[0,1,2,3],[2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.025184000,0.029942000,6,6,9,16,False
300758,5,3,"[3,2,1,2,3]","[3,3,3]","[[0,1,2],[0,1,2],[2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1,3,4]",0.087086000,0.058460000,9,11,10,21,False
300759,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007377000,0.030280000,1,3,6,7,False
300760,1,6,[3],"[2,2,1,3,3,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.006092000,0.020515000,3,3,9,12,False
300761,4,3,"[1,3,1,1]","[3,1,3]","[[0],[0,1,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.040893000,0.114363000,6,6,9,16,False
300762,6,3,"[2,1,2,1,1,1]","[1,1,3]","[[0,2],[0,2],[0,2],[0,1,2],[1,2],[0,1]]",UNSAT,UNSAT,"[0,2]",0.020982000,0.054010000,5,8,11,22,False
300763,4,3,"[2,2,3,1]","[2,1,2]","[[1,2],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,2]",0.016766000,0.045069000,5,8,9,17,False
300764,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006054000,0.026257000,2,2,5,5,False
300765,1,5,[2],"[1,3,3,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.005239000,0.015707000,2,2,8,8,False
300766,6,2,"[2,1,1,1,1,2]","[3,1]","[[0,1],[1],[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014189000,0.044886000,4,8,10,17,False
300767,2,5,"[2,2]","[1,1,2,1,1]","[[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013558000,0.027072000,4,4,9,16,False
300768,1,3,[1],"[2,3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004185000,0.011984000,1,1,6,5,False
300769,3,5,"[3,1,1]","[1,1,2,1,2]","[[0,1,2,3,4],[2,3],[4]]",FEASIBLE,FEASIBLE,null,0.028757000,0.027533000,5,5,10,16,False
300770,6,6,"[3,2,2,1,2,1]","[3,2,3,2,3,1]","[[0,1,2,4],[1,3,5],[0,1,2,3,4,5],[1],[0,5],[3]]",FEASIBLE,FEASIBLE,null,0.322214000,0.064882000,11,11,14,29,False
300771,6,3,"[2,1,3,2,1,1]","[1,3,1]","[[0,1,2],[2],[0,1,2],[0,1,2],[1],[0]]",UNSAT,UNSAT,"[0,2]",0.020437000,0.053693000,5,10,11,21,False
300772,2,2,"[1,2]","[2,3]","[[1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007736000,0.017929000,3,3,6,7,False
300773,5,3,"[2,1,1,1,1]","[2,3,3]","[[0,2],[2],[0],[1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.101059000,0.031497000,6,6,10,16,False
300774,4,5,"[2,3,1,1]","[2,2,1,3,2]","[[0,1,2,3,4],[1,2,4],[0,1,2,3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.060660000,0.045622000,7,7,11,26,False
300775,2,5,"[3,3]","[1,2,3,1,3]","[[0,1,2,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.012918000,0.038729000,6,6,9,15,False
300776,1,5,[1],"[3,1,2,3,2]","[[1,4]]",FEASIBLE,FEASIBLE,null,0.005343000,0.121637000,1,1,8,8,False
300777,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054719000,0.037414000,3,6,9,13,False
300778,4,4,"[1,2,1,2]","[1,1,2,2]","[[3],[0,1,2,3],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.050658000,0.033233000,6,6,10,18,False
300779,2,4,"[1,1]","[2,2,2,1]","[[0],[2,3]]",FEASIBLE,FEASIBLE,null,0.011322000,0.016931000,2,2,8,9,False
300780,2,6,"[2,3]","[1,3,1,1,2,3]","[[3,4],[0,1,5]]",FEASIBLE,FEASIBLE,null,0.014749000,0.025848000,5,5,10,13,False
